marital status	age	sex	district	1994Q1	1995Q1	1996Q1	1997Q1	1998Q1	1999Q1	2000Q1	2001Q1	2002Q4
Never married	20-29 years	Men	Polling area - 7. Katrinedal	444	419	435	469	506	518	522	512	467
Never married	20-29 years	Men	Polling area - 7. Kirkebjerg	393	357	377	357	386	404	411	382	375
Never married	20-29 years	Men	Polling area - 7. Vanløse	986	975	1073	1111	1102	1117	1128	1139	1121
Never married	20-29 years	Men	Polling area - 8. Valby	765	787	867	858	832	866	891	878	780
Never married	20-29 years	Men	Polling area - 8. Nord	1035	1082	1129	1130	1187	1189	1222	1198	1133
Never married	20-29 years	Men	Polling area - 8. Syd	340	334	344	332	363	368	377	366	425
Never married	20-29 years	Men	Polling area - 8. Vest	436	433	427	454	489	516	530	568	605
Never married	20-29 years	Men	Polling area - 8. Sydøst	317	294	307	323	344	370	369	383	374
Never married	20-29 years	Men	Polling area - 8. Midt	566	545	574	630	650	680	701	687	689
Never married	20-29 years	Men	Polling area - 9. Vesterbro	1330	1369	1358	1385	1550	1533	1532	1474	1291
Never married	20-29 years	Men	Polling area - 9. Nord	1611	1613	1725	1722	1721	1772	1718	1645	1468
Never married	20-29 years	Men	Polling area - 9. Syd	960	1019	1049	1125	1185	1257	1276	1317	1227
Never married	20-29 years	Men	Polling area - 9. Øst	1316	1324	1352	1362	1347	1302	1306	1277	1109
Never married	20-29 years	Men	Polling area - 9. Vest	754	770	807	851	850	852	880	841	783
Never married	20-29 years	Men	Polling area - 9. Midt	413	417	473	500	519	555	570	591	597
Never married	20-29 years	Men	Polling area - 9. Sydhavn	4	5	7	6	8	6	7	3	5
Never married	20-29 years	Women	Copenhagen total	47930	49166	50728	51767	52852	53935	54653	54918	53832
Never married	20-29 years	Women	District - Indre By	4629	4812	4996	4905	4860	4890	4836	4698	4529
Never married	20-29 years	Women	District - Østerbro	7595	7788	7943	8057	8023	8070	8037	7953	7595
Never married	20-29 years	Women	District - Nørrebro	9152	9336	9558	9817	10159	10419	10509	10685	10211
Never married	20-29 years	Women	District - Vesterbro/Kongens Enghave	5921	6093	6454	6742	7006	7102	7169	7115	6821
Never married	20-29 years	Women	District - Valby	3488	3546	3640	3733	3782	3900	3993	3973	3947
Never married	20-29 years	Women	District - Vanløse	2659	2746	2814	2879	2915	3039	3067	3051	3144
Never married	20-29 years	Women	District - Brønshøj-Husum	1825	1898	1878	1896	1916	1998	2015	2062	2078
Never married	20-29 years	Women	District - Bispebjerg	3525	3697	3930	4103	4259	4439	4628	4780	4881
Never married	20-29 years	Women	District - Amager Øst	5029	5066	5221	5269	5420	5621	5902	6072	6109
Never married	20-29 years	Women	District - Amager Vest	3984	4000	4073	4149	4291	4299	4278	4296	4336
Never married	20-29 years	Women	Polling area - 1. Østerbro	1666	1732	1831	1889	1838	1801	1850	1826	1755
Never married	20-29 years	Women	Polling area - 1. Øst	788	858	862	877	865	844	854	843	794
Never married	20-29 years	Women	Polling area - 1. Nord	627	659	665	666	673	721	692	715	711
Never married	20-29 years	Women	Polling area - 1. Syd	1894	1883	1865	1874	1875	1852	1825	1750	1541
Never married	20-29 years	Women	Polling area - 1. Vest	1364	1398	1417	1433	1426	1471	1493	1496	1475
Never married	20-29 years	Women	Polling area - 1. Nordvest	1256	1258	1303	1318	1346	1381	1323	1323	1319
Never married	20-29 years	Women	Polling area - 2. Sundbyvester	729	713	766	781	754	784	818	807	817
Never married	20-29 years	Women	Polling area - 2. Nord	1702	1719	1749	1728	1799	1815	1822	1846	1822
Never married	20-29 years	Women	Polling area - 2. Syd	183	186	183	182	183	155	128	165	190
Never married	20-29 years	Women	Polling area - 2. Øst	574	552	518	552	605	603	593	593	619
Never married	20-29 years	Women	Polling area - 2. Vest	796	830	857	906	950	942	917	885	888
Never married	20-29 years	Women	Polling area - 3. Indre By	1745	1830	2001	1968	1962	1938	1992	1864	1689
Never married	20-29 years	Women	Polling area - 3. Nord	833	907	898	850	832	814	793	806	751
Never married	20-29 years	Women	Polling area - 3. Syd	789	829	861	870	853	868	886	898	918
Never married	20-29 years	Women	Polling area - 3. Øst	1385	1430	1457	1434	1434	1428	1384	1363	1352
Never married	20-29 years	Women	Polling area - 4. Sundbyøster	1156	1162	1188	1231	1230	1284	1342	1365	1429
Never married	20-29 years	Women	Polling area - 4. Nord	2227	2274	2340	2342	2472	2543	2661	2733	2734
Never married	20-29 years	Women	Polling area - 4. Syd	1014	999	1032	1041	1073	1153	1221	1234	1210
Never married	20-29 years	Women	Polling area - 4. Øst	632	631	661	655	645	641	678	740	736
Never married	20-29 years	Women	Polling area - 5. Nørrebro	969	1043	1033	1073	1139	1188	1209	1225	1146
Never married	20-29 years	Women	Polling area - 5. Nord	1975	2002	2107	2141	2165	2200	2222	2276	2175
Never married	20-29 years	Women	Polling area - 5. Nørrebrohallen	1301	1297	1325	1439	1508	1528	1540	1581	1557
Never married	20-29 years	Women	Polling area - 5. Syd	722	749	721	694	724	783	770	771	756
Never married	20-29 years	Women	Polling area - 5. Øst	1283	1280	1323	1288	1312	1299	1316	1316	1245
Never married	20-29 years	Women	Polling area - 5. Vest	1080	1092	1134	1179	1181	1280	1303	1339	1305
Never married	20-29 years	Women	Polling area - 5. Nordvest	1822	1873	1915	2003	2130	2141	2149	2177	2027
Never married	20-29 years	Women	Polling area - 6. Bispebjerg	1126	1231	1310	1347	1421	1497	1552	1611	1677
Never married	20-29 years	Women	Polling area - 6. Vest	462	466	557	564	547	543	585	632	654
Never married	20-29 years	Women	Polling area - 6. Nord	595	609	597	621	665	694	727	698	696
Never married	20-29 years	Women	Polling area - 6. Øst	199	201	216	234	229	257	268	278	284
Never married	20-29 years	Women	Polling area - 6. Syd	1143	1190	1250	1337	1397	1448	1496	1561	1570
Never married	20-29 years	Women	Polling area - 7. Brønshøj	337	342	351	351	348	388	392	396	394
Never married	20-29 years	Women	Polling area - 7. Nord	253	257	245	259	259	268	279	281	282
Never married	20-29 years	Women	Polling area - 7. Syd	773	802	803	808	809	839	856	805	849
Never married	20-29 years	Women	Polling area - 7. Øst	583	597	627	648	665	696	671	678	668
Never married	20-29 years	Women	Polling area - 7. Vest	373	424	413	420	437	431	460	473	499
Never married	20-29 years	Women	Polling area - 7. Nordvest	474	473	452	435	441	437	462	489	466
Never married	20-29 years	Women	Polling area - 7. Katrinedal	367	398	409	437	454	464	480	482	480
Never married	20-29 years	Women	Polling area - 7. Kirkebjerg	378	364	356	359	344	362	350	366	382
Never married	20-29 years	Women	Polling area - 7. Vanløse	946	987	1036	1058	1074	1152	1132	1143	1202
Never married	20-29 years	Women	Polling area - 8. Valby	784	817	880	889	867	871	891	881	854
Never married	20-29 years	Women	Polling area - 8. Nord	1118	1156	1180	1211	1226	1269	1260	1246	1212
Never married	20-29 years	Women	Polling area - 8. Syd	290	302	311	324	354	353	360	358	381
Never married	20-29 years	Women	Polling area - 8. Vest	381	371	384	402	431	453	494	496	539
Never married	20-29 years	Women	Polling area - 8. Sydøst	343	328	307	311	308	328	328	333	307
Never married	20-29 years	Women	Polling area - 8. Midt	572	572	578	596	596	626	660	659	654
Never married	20-29 years	Women	Polling area - 9. Vesterbro	1257	1375	1411	1447	1519	1538	1566	1551	1469
Never married	20-29 years	Women	Polling area - 9. Nord	1538	1538	1657	1747	1862	1809	1771	1718	1578
Never married	20-29 years	Women	Polling area - 9. Syd	897	883	924	973	995	1088	1117	1161	1187
Never married	20-29 years	Women	Polling area - 9. Øst	1077	1075	1180	1257	1291	1266	1301	1266	1130
Never married	20-29 years	Women	Polling area - 9. Vest	714	782	841	855	895	905	880	859	863
Never married	20-29 years	Women	Polling area - 9. Midt	437	439	436	462	442	493	530	559	591
Never married	20-29 years	Women	Polling area - 9. Sydhavn	1	1	5	1	2	3	4	1	3
Never married	30-39 years	Men	Copenhagen total	23882	25030	26370	27750	28754	29531	30222	30682	32203
Never married	30-39 years	Men	District - Indre By	2517	2624	2689	2862	2955	3064	3138	3128	3217
Never married	30-39 years	Men	District - Østerbro	3607	3770	3928	4148	4358	4497	4675	4692	4904
Never married	30-39 years	Men	District - Nørrebro	4052	4124	4344	4510	4551	4710	4723	4883	5315
Never married	30-39 years	Men	District - Vesterbro/Kongens Enghave	2947	3127	3367	3455	3600	3792	3999	4195	4554
Never married	30-39 years	Men	District - Valby	1773	1951	2109	2160	2249	2315	2312	2338	2433
Never married	30-39 years	Men	District - Vanløse	1452	1497	1544	1611	1633	1665	1698	1738	1913
Never married	30-39 years	Men	District - Brønshøj-Husum	1131	1206	1260	1306	1399	1404	1385	1384	1365
Never married	30-39 years	Men	District - Bispebjerg	1846	1960	2105	2254	2316	2348	2372	2318	2523
Never married	30-39 years	Men	District - Amager Øst	2328	2411	2585	2727	2787	2873	2877	2916	3026
Never married	30-39 years	Men	District - Amager Vest	1940	2039	2116	2280	2384	2453	2504	2518	2531
Never married	30-39 years	Men	Polling area - 1. Østerbro	751	804	887	952	975	1037	1099	1087	1083
Never married	30-39 years	Men	Polling area - 1. Øst	387	414	424	455	487	503	530	552	596
Never married	30-39 years	Men	Polling area - 1. Nord	303	296	327	350	352	379	381	374	401
Never married	30-39 years	Men	Polling area - 1. Syd	872	926	929	948	999	1021	1049	1023	1002
Never married	30-39 years	Men	Polling area - 1. Vest	704	741	754	803	864	857	888	875	934
Never married	30-39 years	Men	Polling area - 1. Nordvest	590	589	607	640	681	700	728	781	888
Never married	30-39 years	Men	Polling area - 2. Sundbyvester	458	490	536	556	605	594	584	601	607
Never married	30-39 years	Men	Polling area - 2. Nord	739	761	780	855	893	939	968	989	1008
Never married	30-39 years	Men	Polling area - 2. Syd	65	75	65	70	72	78	73	73	69
Never married	30-39 years	Men	Polling area - 2. Øst	255	266	271	292	292	303	289	278	237
Never married	30-39 years	Men	Polling area - 2. Vest	423	447	464	507	522	539	590	577	610
Never married	30-39 years	Men	Polling area - 3. Indre By	1089	1137	1148	1324	1448	1360	1563	1613	1527
Never married	30-39 years	Men	Polling area - 3. Nord	377	407	414	454	468	493	487	483	474
Never married	30-39 years	Men	Polling area - 3. Syd	607	626	633	654	671	685	668	654	671
Never married	30-39 years	Men	Polling area - 3. Øst	733	775	817	867	890	936	959	950	967
Never married	30-39 years	Men	Polling area - 4. Sundbyøster	577	595	634	659	691	697	678	668	710
Never married	30-39 years	Men	Polling area - 4. Nord	937	952	1010	1063	1072	1115	1105	1159	1232
Never married	30-39 years	Men	Polling area - 4. Syd	464	506	531	565	568	590	608	591	599
Never married	30-39 years	Men	Polling area - 4. Øst	350	358	410	440	456	471	486	498	485
Never married	30-39 years	Men	Polling area - 5. Nørrebro	482	513	553	599	584	606	620	640	693
Never married	30-39 years	Men	Polling area - 5. Nord	663	694	706	722	749	742	720	723	876
Never married	30-39 years	Men	Polling area - 5. Nørrebrohallen	597	559	597	626	618	617	620	664	693
Never married	30-39 years	Men	Polling area - 5. Syd	427	447	451	449	456	493	503	514	508
Never married	30-39 years	Men	Polling area - 5. Øst	612	632	690	752	770	769	749	742	821
Never married	30-39 years	Men	Polling area - 5. Vest	505	502	523	533	531	599	608	641	687
Never married	30-39 years	Men	Polling area - 5. Nordvest	766	777	824	829	843	884	903	959	1037
Never married	30-39 years	Men	Polling area - 6. Bispebjerg	504	514	536	599	631	664	680	677	741
Never married	30-39 years	Men	Polling area - 6. Vest	308	316	374	393	390	373	363	322	352
Never married	30-39 years	Men	Polling area - 6. Nord	261	286	316	327	346	343	364	361	387
Never married	30-39 years	Men	Polling area - 6. Øst	142	165	176	172	172	185	180	183	204
Never married	30-39 years	Men	Polling area - 6. Syd	631	679	703	763	777	783	785	775	839
Never married	30-39 years	Men	Polling area - 7. Brønshøj	191	209	230	231	243	249	232	214	186
Never married	30-39 years	Men	Polling area - 7. Nord	135	129	130	136	161	141	139	142	156
Never married	30-39 years	Men	Polling area - 7. Syd	366	359	397	432	446	429	423	433	500
Never married	30-39 years	Men	Polling area - 7. Øst	377	383	402	407	424	468	444	470	480
Never married	30-39 years	Men	Polling area - 7. Vest	223	270	289	310	329	318	327	326	328
Never married	30-39 years	Men	Polling area - 7. Nordvest	321	335	336	354	362	369	383	373	367
Never married	30-39 years	Men	Polling area - 7. Katrinedal	218	247	264	264	282	290	296	296	329
Never married	30-39 years	Men	Polling area - 7. Kirkebjerg	242	244	224	226	222	224	234	250	272
Never married	30-39 years	Men	Polling area - 7. Vanløse	510	527	532	557	563	581	605	618	660
Never married	30-39 years	Men	Polling area - 8. Valby	415	432	449	459	498	507	492	496	531
Never married	30-39 years	Men	Polling area - 8. Nord	486	547	598	631	635	660	680	701	750
Never married	30-39 years	Men	Polling area - 8. Syd	188	203	220	219	218	235	236	229	232
Never married	30-39 years	Men	Polling area - 8. Vest	233	256	290	301	309	321	324	325	332
Never married	30-39 years	Men	Polling area - 8. Sydøst	194	230	245	234	240	250	221	227	229
Never married	30-39 years	Men	Polling area - 8. Midt	257	283	307	316	349	342	359	360	359
Never married	30-39 years	Men	Polling area - 9. Vesterbro	580	638	694	699	724	803	887	969	1031
Never married	30-39 years	Men	Polling area - 9. Nord	675	718	824	845	896	912	976	1009	1141
Never married	30-39 years	Men	Polling area - 9. Syd	560	568	585	605	600	633	618	635	651
Never married	30-39 years	Men	Polling area - 9. Øst	596	617	646	621	678	725	798	856	898
Never married	30-39 years	Men	Polling area - 9. Vest	355	402	426	485	506	514	506	526	625
Never married	30-39 years	Men	Polling area - 9. Midt	177	181	187	195	192	203	210	197	201
Never married	30-39 years	Men	Polling area - 9. Sydhavn	4	3	5	5	4	2	4	3	7
Never married	30-39 years	Women	Copenhagen total	16471	17333	18335	19659	20757	21272	21868	22350	23902
Never married	30-39 years	Women	District - Indre By	1797	1888	1914	2015	2125	2213	2298	2327	2392
Never married	30-39 years	Women	District - Østerbro	2773	2923	3206	3460	3649	3773	3888	3909	4094
Never married	30-39 years	Women	District - Nørrebro	2863	2973	3128	3319	3394	3509	3614	3708	4140
Never married	30-39 years	Women	District - Vesterbro/Kongens Enghave	1796	1861	1903	2097	2296	2410	2563	2669	3128
Never married	30-39 years	Women	District - Valby	1304	1381	1527	1649	1716	1794	1787	1809	1924
Never married	30-39 years	Women	District - Vanløse	1127	1188	1236	1310	1391	1340	1385	1434	1466
Never married	30-39 years	Women	District - Brønshøj-Husum	907	940	1001	1065	1103	1071	1071	1053	1034
Never married	30-39 years	Women	District - Bispebjerg	1154	1209	1234	1342	1438	1479	1520	1572	1664
Never married	30-39 years	Women	District - Amager Øst	1351	1493	1636	1711	1802	1836	1873	1965	2109
Never married	30-39 years	Women	District - Amager Vest	1355	1418	1492	1615	1724	1772	1786	1802	1866
Never married	30-39 years	Women	Polling area - 1. Østerbro	579	621	702	797	847	868	878	898	931
Never married	30-39 years	Women	Polling area - 1. Øst	288	328	341	369	356	366	417	441	484
Never married	30-39 years	Women	Polling area - 1. Nord	230	228	258	277	293	295	291	300	323
Never married	30-39 years	Women	Polling area - 1. Syd	668	709	760	803	840	876	918	885	933
Never married	30-39 years	Women	Polling area - 1. Vest	547	564	628	653	719	769	745	733	761
Never married	30-39 years	Women	Polling area - 1. Nordvest	461	473	517	561	594	599	639	652	662
Never married	30-39 years	Women	Polling area - 2. Sundbyvester	317	322	333	368	401	400	385	395	420
Never married	30-39 years	Women	Polling area - 2. Nord	533	569	585	617	657	678	669	674	725
Never married	30-39 years	Women	Polling area - 2. Syd	57	59	58	60	69	66	72	71	60
Never married	30-39 years	Women	Polling area - 2. Øst	148	150	171	192	210	216	217	206	192
Never married	30-39 years	Women	Polling area - 2. Vest	300	318	345	378	387	412	443	456	469
Never married	30-39 years	Women	Polling area - 3. Indre By	542	598	614	663	723	688	742	794	872
Never married	30-39 years	Women	Polling area - 3. Nord	282	302	330	338	352	400	404	404	386
Never married	30-39 years	Women	Polling area - 3. Syd	464	487	495	496	530	522	543	538	532
Never married	30-39 years	Women	Polling area - 3. Øst	553	560	533	594	639	678	692	693	687
Never married	30-39 years	Women	Polling area - 4. Sundbyøster	320	353	380	406	456	435	427	448	484
Never married	30-39 years	Women	Polling area - 4. Nord	526	596	658	673	696	744	763	810	843
Never married	30-39 years	Women	Polling area - 4. Syd	274	302	330	337	341	354	376	389	420
Never married	30-39 years	Women	Polling area - 4. Øst	231	242	268	295	309	303	307	318	362
Never married	30-39 years	Women	Polling area - 5. Nørrebro	327	346	360	376	362	406	413	418	474
Never married	30-39 years	Women	Polling area - 5. Nord	460	463	481	527	547	551	565	564	657
Never married	30-39 years	Women	Polling area - 5. Nørrebrohallen	481	467	472	480	474	466	487	496	602
Never married	30-39 years	Women	Polling area - 5. Syd	379	374	402	399	410	397	400	400	401
Never married	30-39 years	Women	Polling area - 5. Øst	390	437	490	549	548	589	601	633	624
