marital status	age	sex	district	1985Q1	1986Q1	1987Q1	1988Q1	1989Q1	1990Q1	1991Q1	1992Q1	1993Q1
Never married	20-29 years	Men	Polling area - 7. Kirkebjerg	410	424	415	436	435	456	402	405	397
Never married	20-29 years	Men	Polling area - 7. Vanløse	783	778	783	814	879	879	964	938	971
Never married	20-29 years	Men	Polling area - 8. Valby	657	650	697	756	792	807	817	835	792
Never married	20-29 years	Men	Polling area - 8. Nord	868	905	900	979	1011	1032	1045	1060	1031
Never married	20-29 years	Men	Polling area - 8. Syd	319	350	370	396	392	356	377	352	355
Never married	20-29 years	Men	Polling area - 8. Vest	429	433	431	439	421	410	423	451	446
Never married	20-29 years	Men	Polling area - 8. Sydøst	384	406	435	405	396	385	298	314	321
Never married	20-29 years	Men	Polling area - 8. Midt	384	394	396	430	460	507	537	529	571
Never married	20-29 years	Men	Polling area - 9. Vesterbro	969	1045	1063	1116	1086	1137	1150	1230	1294
Never married	20-29 years	Men	Polling area - 9. Nord	1259	1320	1358	1409	1479	1506	1473	1548	1577
Never married	20-29 years	Men	Polling area - 9. Syd	720	749	766	772	780	810	919	950	940
Never married	20-29 years	Men	Polling area - 9. Øst	1228	1201	1263	1219	1266	1238	1223	1232	1277
Never married	20-29 years	Men	Polling area - 9. Vest	788	798	794	787	821	819	749	763	752
Never married	20-29 years	Men	Polling area - 9. Midt	379	361	364	396	413	444	418	406	432
Never married	20-29 years	Men	Polling area - 9. Sydhavn	84	86	89	93	102	110	6	10	7
Never married	20-29 years	Women	Copenhagen total	37891	39409	40844	42764	44162	44989	45267	46095	47027
Never married	20-29 years	Women	District - Indre By	4088	4114	4134	4176	4189	4272	4357	4450	4516
Never married	20-29 years	Women	District - Østerbro	5986	6232	6453	6563	6754	6844	7004	7093	7296
Never married	20-29 years	Women	District - Nørrebro	7153	7416	7695	8269	8404	8714	8703	8959	9144
Never married	20-29 years	Women	District - Vesterbro/Kongens Enghave	4492	4693	4838	5097	5326	5460	5491	5674	5797
Never married	20-29 years	Women	District - Valby	2674	2822	2980	3141	3278	3290	3292	3409	3459
Never married	20-29 years	Women	District - Vanløse	2090	2189	2278	2437	2594	2551	2548	2543	2613
Never married	20-29 years	Women	District - Brønshøj-Husum	1565	1601	1668	1768	1825	1815	1824	1889	1842
Never married	20-29 years	Women	District - Bispebjerg	2578	2653	2719	2958	3121	3277	3279	3303	3396
Never married	20-29 years	Women	District - Amager Øst	3866	4147	4338	4414	4648	4722	4748	4818	4918
Never married	20-29 years	Women	District - Amager Vest	3399	3542	3741	3941	4023	4044	3898	3818	3936
Never married	20-29 years	Women	Polling area - 1. Østerbro	1302	1325	1415	1425	1463	1504	1543	1582	1648
Never married	20-29 years	Women	Polling area - 1. Øst	658	698	695	681	709	673	733	730	758
Never married	20-29 years	Women	Polling area - 1. Nord	464	509	550	578	570	596	575	594	574
Never married	20-29 years	Women	Polling area - 1. Syd	1523	1570	1603	1662	1697	1716	1739	1691	1769
Never married	20-29 years	Women	Polling area - 1. Vest	1095	1119	1135	1141	1181	1219	1243	1271	1308
Never married	20-29 years	Women	Polling area - 1. Nordvest	944	1011	1055	1076	1134	1136	1171	1225	1239
Never married	20-29 years	Women	Polling area - 2. Sundbyvester	507	546	578	663	677	759	784	731	710
Never married	20-29 years	Women	Polling area - 2. Nord	1326	1344	1451	1547	1572	1609	1564	1570	1645
Never married	20-29 years	Women	Polling area - 2. Syd	258	281	282	280	279	312	188	171	177
Never married	20-29 years	Women	Polling area - 2. Øst	641	708	710	746	728	602	568	566	610
Never married	20-29 years	Women	Polling area - 2. Vest	667	663	720	705	767	762	794	780	794
Never married	20-29 years	Women	Polling area - 3. Indre By	1301	1303	1348	1363	1404	1450	1620	1669	1684
Never married	20-29 years	Women	Polling area - 3. Nord	670	695	706	714	716	748	790	807	819
Never married	20-29 years	Women	Polling area - 3. Syd	866	861	844	841	830	833	804	830	774
Never married	20-29 years	Women	Polling area - 3. Øst	1251	1255	1236	1258	1239	1241	1266	1283	1349
Never married	20-29 years	Women	Polling area - 4. Sundbyøster	860	937	971	980	1036	1073	1079	1089	1106
Never married	20-29 years	Women	Polling area - 4. Nord	1808	1918	1989	1967	2093	2137	2140	2161	2199
Never married	20-29 years	Women	Polling area - 4. Syd	714	751	812	855	895	906	921	942	966
Never married	20-29 years	Women	Polling area - 4. Øst	484	541	566	612	624	606	608	626	647
Never married	20-29 years	Women	Polling area - 5. Nørrebro	807	816	867	910	929	935	937	964	975
Never married	20-29 years	Women	Polling area - 5. Nord	1500	1565	1637	1690	1696	1830	1847	1974	1991
Never married	20-29 years	Women	Polling area - 5. Nørrebrohallen	1074	1093	1105	1320	1340	1384	1337	1344	1351
Never married	20-29 years	Women	Polling area - 5. Syd	687	722	704	739	709	752	744	727	728
Never married	20-29 years	Women	Polling area - 5. Øst	995	1021	1098	1136	1161	1181	1158	1189	1252
Never married	20-29 years	Women	Polling area - 5. Vest	771	830	827	868	950	970	979	1001	1044
Never married	20-29 years	Women	Polling area - 5. Nordvest	1319	1369	1457	1606	1619	1662	1701	1760	1803
Never married	20-29 years	Women	Polling area - 6. Bispebjerg	790	826	848	918	978	968	972	1042	1075
Never married	20-29 years	Women	Polling area - 6. Vest	259	248	264	312	342	363	443	432	441
Never married	20-29 years	Women	Polling area - 6. Nord	560	566	578	617	635	678	606	564	568
Never married	20-29 years	Women	Polling area - 6. Øst	142	151	141	148	132	166	161	170	193
Never married	20-29 years	Women	Polling area - 6. Syd	827	862	888	963	1034	1102	1097	1095	1119
Never married	20-29 years	Women	Polling area - 7. Brønshøj	277	315	317	349	380	366	327	359	345
Never married	20-29 years	Women	Polling area - 7. Nord	300	297	290	302	314	318	289	292	265
Never married	20-29 years	Women	Polling area - 7. Syd	526	540	594	637	664	646	643	683	729
Never married	20-29 years	Women	Polling area - 7. Øst	484	479	487	547	568	551	615	602	577
Never married	20-29 years	Women	Polling area - 7. Vest	336	353	372	385	402	395	364	378	371
Never married	20-29 years	Women	Polling area - 7. Nordvest	390	396	434	443	433	466	445	462	488
Never married	20-29 years	Women	Polling area - 7. Katrinedal	243	264	290	308	344	323	385	386	383
Never married	20-29 years	Women	Polling area - 7. Kirkebjerg	375	395	394	414	413	413	338	352	350
Never married	20-29 years	Women	Polling area - 7. Vanløse	724	751	768	820	901	888	966	918	947
Never married	20-29 years	Women	Polling area - 8. Valby	572	598	625	654	711	732	724	767	778
Never married	20-29 years	Women	Polling area - 8. Nord	803	855	933	975	998	983	1007	1076	1076
Never married	20-29 years	Women	Polling area - 8. Syd	269	285	266	275	289	282	319	293	310
Never married	20-29 years	Women	Polling area - 8. Vest	326	355	374	410	419	408	385	376	393
Never married	20-29 years	Women	Polling area - 8. Sydøst	336	346	363	365	367	376	328	334	338
Never married	20-29 years	Women	Polling area - 8. Midt	368	383	419	462	494	509	529	563	564
Never married	20-29 years	Women	Polling area - 9. Vesterbro	844	913	983	1058	1093	1135	1154	1211	1234
Never married	20-29 years	Women	Polling area - 9. Nord	1107	1137	1178	1197	1295	1292	1366	1405	1481
Never married	20-29 years	Women	Polling area - 9. Syd	686	713	727	771	783	806	926	921	907
Never married	20-29 years	Women	Polling area - 9. Øst	809	820	863	942	945	987	994	1042	1066
Never married	20-29 years	Women	Polling area - 9. Vest	634	686	668	665	731	749	654	694	689
Never married	20-29 years	Women	Polling area - 9. Midt	313	326	319	364	383	384	396	399	419
Never married	20-29 years	Women	Polling area - 9. Sydhavn	99	98	100	100	96	107	1	2	1
Never married	30-39 years	Men	Copenhagen total	17369	18071	18925	19697	20299	20931	21349	22083	22870
Never married	30-39 years	Men	District - Indre By	2447	2478	2496	2466	2514	2465	2438	2461	2496
Never married	30-39 years	Men	District - Østerbro	2629	2691	2796	2941	3013	3188	3275	3385	3461
Never married	30-39 years	Men	District - Nørrebro	2819	2965	3156	3342	3455	3552	3598	3823	3923
Never married	30-39 years	Men	District - Vesterbro/Kongens Enghave	2186	2277	2416	2491	2530	2592	2638	2729	2772
Never married	30-39 years	Men	District - Valby	1184	1264	1315	1387	1475	1504	1533	1560	1688
Never married	30-39 years	Men	District - Vanløse	1014	1056	1123	1171	1214	1222	1217	1306	1370
Never married	30-39 years	Men	District - Brønshøj-Husum	818	876	938	966	951	981	1033	1040	1104
Never married	30-39 years	Men	District - Bispebjerg	1226	1306	1336	1421	1473	1555	1623	1702	1742
Never married	30-39 years	Men	District - Amager Øst	1516	1519	1600	1694	1769	1849	1937	1976	2161
Never married	30-39 years	Men	District - Amager Vest	1530	1639	1749	1818	1905	2023	1736	1789	1853
Never married	30-39 years	Men	Polling area - 1. Østerbro	537	563	585	616	616	637	669	702	733
Never married	30-39 years	Men	Polling area - 1. Øst	300	294	305	325	325	322	338	353	345
Never married	30-39 years	Men	Polling area - 1. Nord	210	237	250	254	251	272	269	287	286
Never married	30-39 years	Men	Polling area - 1. Syd	706	677	695	731	750	818	816	815	834
Never married	30-39 years	Men	Polling area - 1. Vest	449	492	515	533	586	613	645	656	690
Never married	30-39 years	Men	Polling area - 1. Nordvest	427	428	446	482	485	526	538	572	573
Never married	30-39 years	Men	Polling area - 2. Sundbyvester	257	275	308	329	346	401	435	411	440
Never married	30-39 years	Men	Polling area - 2. Nord	492	546	580	613	616	646	630	664	699
Never married	30-39 years	Men	Polling area - 2. Syd	264	270	291	309	366	386	76	80	63
Never married	30-39 years	Men	Polling area - 2. Øst	247	261	279	264	266	246	228	247	245
Never married	30-39 years	Men	Polling area - 2. Vest	270	287	291	303	311	344	367	387	406
Never married	30-39 years	Men	Polling area - 3. Indre By	744	746	729	719	729	726	1007	1053	1046
Never married	30-39 years	Men	Polling area - 3. Nord	351	377	375	378	393	379	374	367	389
Never married	30-39 years	Men	Polling area - 3. Syd	641	654	665	652	645	638	645	631	639
Never married	30-39 years	Men	Polling area - 3. Øst	711	701	727	717	747	722	733	722	722
Never married	30-39 years	Men	Polling area - 4. Sundbyøster	368	366	399	426	452	454	464	499	519
Never married	30-39 years	Men	Polling area - 4. Nord	574	559	593	649	666	714	766	776	883
Never married	30-39 years	Men	Polling area - 4. Syd	309	329	347	362	370	392	403	402	435
Never married	30-39 years	Men	Polling area - 4. Øst	265	265	261	257	281	289	304	299	324
Never married	30-39 years	Men	Polling area - 5. Nørrebro	326	355	374	379	385	406	406	458	461
Never married	30-39 years	Men	Polling area - 5. Nord	475	495	505	521	524	555	580	636	649
Never married	30-39 years	Men	Polling area - 5. Nørrebrohallen	392	382	402	499	523	550	558	574	565
Never married	30-39 years	Men	Polling area - 5. Syd	381	419	436	439	465	459	455	446	477
Never married	30-39 years	Men	Polling area - 5. Øst	413	416	448	486	518	497	490	513	557
Never married	30-39 years	Men	Polling area - 5. Vest	331	346	400	402	407	420	439	493	485
Never married	30-39 years	Men	Polling area - 5. Nordvest	501	552	591	616	633	665	670	703	729
Never married	30-39 years	Men	Polling area - 6. Bispebjerg	327	334	326	345	356	394	419	458	469
Never married	30-39 years	Men	Polling area - 6. Vest	215	233	249	240	260	271	324	313	309
Never married	30-39 years	Men	Polling area - 6. Nord	247	262	256	281	299	290	238	239	255
Never married	30-39 years	Men	Polling area - 6. Øst	85	88	105	104	98	108	128	133	140
Never married	30-39 years	Men	Polling area - 6. Syd	352	389	400	451	460	492	514	559	569
Never married	30-39 years	Men	Polling area - 7. Brønshøj	149	162	175	178	170	181	171	177	186
Never married	30-39 years	Men	Polling area - 7. Nord	81	90	106	112	112	119	129	107	121
Never married	30-39 years	Men	Polling area - 7. Syd	237	241	253	283	309	294	275	307	326
Never married	30-39 years	Men	Polling area - 7. Øst	247	269	275	300	296	306	320	345	385
Never married	30-39 years	Men	Polling area - 7. Vest	208	225	231	221	203	205	195	202	214
Never married	30-39 years	Men	Polling area - 7. Nordvest	220	231	268	283	301	312	323	324	319
Never married	30-39 years	Men	Polling area - 7. Katrinedal	171	165	163	161	168	160	195	212	216
Never married	30-39 years	Men	Polling area - 7. Kirkebjerg	216	228	237	239	242	235	203	204	217
Never married	30-39 years	Men	Polling area - 7. Vanløse	303	321	353	360	364	391	439	468	490
Never married	30-39 years	Men	Polling area - 8. Valby	283	313	314	327	357	351	364	375	402
Never married	30-39 years	Men	Polling area - 8. Nord	295	322	331	357	373	380	389	404	443
Never married	30-39 years	Men	Polling area - 8. Syd	123	124	126	128	139	136	158	162	170
Never married	30-39 years	Men	Polling area - 8. Vest	156	154	175	173	210	220	215	216	238
Never married	30-39 years	Men	Polling area - 8. Sydøst	183	194	192	217	219	230	193	178	194
Never married	30-39 years	Men	Polling area - 8. Midt	144	157	177	185	177	187	214	225	241
Never married	30-39 years	Men	Polling area - 9. Vesterbro	406	412	462	492	525	523	545	523	524
Never married	30-39 years	Men	Polling area - 9. Nord	481	511	541	540	547	559	615	625	639
Never married	30-39 years	Men	Polling area - 9. Syd	369	367	381	402	411	407	471	491	509
Never married	30-39 years	Men	Polling area - 9. Øst	481	472	513	518	487	521	516	564	564
Never married	30-39 years	Men	Polling area - 9. Vest	303	358	340	354	364	380	334	363	369
Never married	30-39 years	Men	Polling area - 9. Midt	104	116	138	140	143	148	154	159	164
Never married	30-39 years	Men	Polling area - 9. Sydhavn	42	41	41	45	53	54	3	4	3
Never married	30-39 years	Women	Copenhagen total	10516	11242	11924	12532	13127	13832	14487	15019	15699
Never married	30-39 years	Women	District - Indre By	1649	1708	1704	1719	1678	1713	1718	1752	1770
Never married	30-39 years	Women	District - Østerbro	1833	1956	2072	2128	2190	2312	2432	2544	2644
Never married	30-39 years	Women	District - Nørrebro	1636	1765	1883	2088	2255	2381	2508	2582	2708
Never married	30-39 years	Women	District - Vesterbro/Kongens Enghave	1092	1146	1261	1325	1375	1467	1537	1571	1656
Never married	30-39 years	Women	District - Valby	779	839	877	921	1009	1060	1107	1166	1240
Never married	30-39 years	Women	District - Vanløse	673	739	770	819	827	904	937	1007	1060
Never married	30-39 years	Women	District - Brønshøj-Husum	539	577	634	673	700	739	787	840	897
Never married	30-39 years	Women	District - Bispebjerg	660	748	821	860	927	976	1029	1044	1115
Never married	30-39 years	Women	District - Amager Øst	816	851	903	954	1062	1145	1205	1250	1300
Never married	30-39 years	Women	District - Amager Vest	839	913	999	1045	1104	1135	1178	1199	1266
Never married	30-39 years	Women	Polling area - 1. Østerbro	421	444	452	456	483	509	529	529	556
Never married	30-39 years	Women	Polling area - 1. Øst	175	196	219	234	232	234	233	254	265
Never married	30-39 years	Women	Polling area - 1. Nord	163	175	176	174	180	195	224	226	224
Never married	30-39 years	Women	Polling area - 1. Syd	418	459	508	531	547	595	602	630	657
Never married	30-39 years	Women	Polling area - 1. Vest	325	341	371	388	394	415	455	481	509
Never married	30-39 years	Women	Polling area - 1. Nordvest	331	341	346	345	354	364	389	424	433
Never married	30-39 years	Women	Polling area - 2. Sundbyvester	190	202	229	243	240	259	290	289	304
Never married	30-39 years	Women	Polling area - 2. Nord	298	326	352	371	402	407	429	454	497
Never married	30-39 years	Women	Polling area - 2. Syd	65	74	86	89	93	101	63	62	58
Never married	30-39 years	Women	Polling area - 2. Øst	130	140	149	137	147	136	129	119	124
Never married	30-39 years	Women	Polling area - 2. Vest	156	171	183	205	222	232	267	275	283
Never married	30-39 years	Women	Polling area - 3. Indre By	484	499	507	517	492	482	542	576	556
Never married	30-39 years	Women	Polling area - 3. Nord	255	255	254	244	256	260	261	261	268
Never married	30-39 years	Women	Polling area - 3. Syd	390	420	431	444	428	440	454	459	459
Never married	30-39 years	Women	Polling area - 3. Øst	520	534	512	514	502	531	510	520	530
Never married	30-39 years	Women	Polling area - 4. Sundbyøster	194	203	228	246	265	283	297	302	296
Never married	30-39 years	Women	Polling area - 4. Nord	297	319	333	361	403	424	441	474	493
Never married	30-39 years	Women	Polling area - 4. Syd	174	178	187	191	200	229	254	264	289
Never married	30-39 years	Women	Polling area - 4. Øst	151	151	155	156	194	209	213	210	222
Never married	30-39 years	Women	Polling area - 5. Nørrebro	198	201	216	242	247	255	284	300	315
Never married	30-39 years	Women	Polling area - 5. Nord	279	278	297	322	336	351	377	390	436
Never married	30-39 years	Women	Polling area - 5. Nørrebrohallen	244	276	297	371	406	434	428	454	459
Never married	30-39 years	Women	Polling area - 5. Syd	254	264	285	310	332	362	380	355	376
Never married	30-39 years	Women	Polling area - 5. Øst	226	256	257	284	302	307	310	322	336
Never married	30-39 years	Women	Polling area - 5. Vest	173	199	229	234	264	285	309	329	325
Never married	30-39 years	Women	Polling area - 5. Nordvest	262	291	302	325	368	387	420	432	461
