marital status	age	sex	district	2003Q4	2004Q4	2005Q4	2006Q4	2007Q4	2008Q4	2009Q4	2010Q4	2011Q4
Never married	20-29 years	Men	Polling area - 7. Katrinedal	490	523	485	479	494	491	505	495	500
Never married	20-29 years	Men	Polling area - 7. Kirkebjerg	403	414	429	393	385	420	419	413	455
Never married	20-29 years	Men	Polling area - 7. Vanløse	1053	1015	1010	972	957	950	951	1044	1113
Never married	20-29 years	Men	Polling area - 8. Valby	769	775	762	787	763	779	840	850	888
Never married	20-29 years	Men	Polling area - 8. Nord	1168	1133	1176	1116	1106	1124	1128	1148	1138
Never married	20-29 years	Men	Polling area - 8. Syd	447	427	452	425	459	451	457	471	471
Never married	20-29 years	Men	Polling area - 8. Vest	585	570	620	609	564	578	608	603	612
Never married	20-29 years	Men	Polling area - 8. Sydøst	363	357	349	352	368	361	339	307	320
Never married	20-29 years	Men	Polling area - 8. Midt	642	619	587	568	595	632	616	705	717
Never married	20-29 years	Men	Polling area - 9. Vesterbro	1198	1104	995	965	950	940	982	968	995
Never married	20-29 years	Men	Polling area - 9. Nord	1374	1271	1230	1160	1182	1195	1244	1282	1263
Never married	20-29 years	Men	Polling area - 9. Syd	1217	1193	1165	1142	1141	1141	1119	1047	1111
Never married	20-29 years	Men	Polling area - 9. Øst	1095	1012	898	903	898	929	969	1010	1014
Never married	20-29 years	Men	Polling area - 9. Vest	773	742	692	671	658	608	640	640	653
Never married	20-29 years	Men	Polling area - 9. Midt	610	623	599	574	574	554	546	552	590
Never married	20-29 years	Men	Polling area - 9. Sydhavn	7	8	48	100	214	352	420	462	445
Never married	20-29 years	Women	Copenhagen total	53011	52437	52072	52388	53516	55037	57009	58988	61550
Never married	20-29 years	Women	District - Indre By	4527	4439	4389	4464	4489	4628	4889	5159	5502
Never married	20-29 years	Women	District - Østerbro	7346	7248	6977	6932	7120	7220	7398	7598	7875
Never married	20-29 years	Women	District - Nørrebro	10077	9882	9755	9795	9839	10129	10809	11333	11964
Never married	20-29 years	Women	District - Vesterbro/Kongens Enghave	6453	6199	5991	5993	6006	6156	6405	6709	7017
Never married	20-29 years	Women	District - Valby	3951	3933	3959	3890	3892	4119	4243	4264	4382
Never married	20-29 years	Women	District - Vanløse	3022	2981	2988	2917	2936	2945	3008	3118	3275
Never married	20-29 years	Women	District - Brønshøj-Husum	2062	2032	2004	2039	2027	2020	2034	2135	2203
Never married	20-29 years	Women	District - Bispebjerg	4939	4976	5011	5159	5491	5738	5911	6116	6395
Never married	20-29 years	Women	District - Amager Øst	6057	5970	6085	5843	5918	5931	5957	6051	6165
Never married	20-29 years	Women	District - Amager Vest	4404	4541	4629	5026	5409	5698	5847	5878	6157
Never married	20-29 years	Women	Polling area - 1. Østerbro	1688	1635	1547	1546	1492	1550	1570	1660	1715
Never married	20-29 years	Women	Polling area - 1. Øst	766	768	648	687	714	751	774	788	781
Never married	20-29 years	Women	Polling area - 1. Nord	657	716	697	715	740	742	721	739	791
Never married	20-29 years	Women	Polling area - 1. Syd	1487	1458	1365	1372	1412	1440	1505	1553	1579
Never married	20-29 years	Women	Polling area - 1. Vest	1463	1413	1485	1423	1537	1529	1577	1588	1659
Never married	20-29 years	Women	Polling area - 1. Nordvest	1285	1258	1235	1189	1225	1208	1251	1270	1350
Never married	20-29 years	Women	Polling area - 2. Sundbyvester	849	883	849	840	840	830	871	976	1028
Never married	20-29 years	Women	Polling area - 2. Nord	1834	1892	1882	1893	1912	1987	2029	2077	2179
Never married	20-29 years	Women	Polling area - 2. Syd	195	200	227	367	530	674	707	726	804
Never married	20-29 years	Women	Polling area - 2. Øst	642	678	690	856	1014	1097	1130	1067	1080
Never married	20-29 years	Women	Polling area - 2. Vest	884	888	981	1070	1113	1110	1110	1032	1066
Never married	20-29 years	Women	Polling area - 3. Indre By	1679	1682	1743	1814	1944	2053	2238	2477	2654
Never married	20-29 years	Women	Polling area - 3. Nord	747	715	683	694	673	681	718	737	751
Never married	20-29 years	Women	Polling area - 3. Syd	916	883	846	856	826	853	864	916	927
Never married	20-29 years	Women	Polling area - 3. Øst	1358	1395	1401	1430	1435	1494	1577	1656	1785
Never married	20-29 years	Women	Polling area - 4. Sundbyøster	1410	1370	1390	1361	1350	1395	1411	1427	1479
Never married	20-29 years	Women	Polling area - 4. Nord	2708	2681	2707	2575	2614	2636	2648	2670	2720
Never married	20-29 years	Women	Polling area - 4. Syd	1165	1139	1140	1104	1123	1096	1094	1123	1114
Never married	20-29 years	Women	Polling area - 4. Øst	774	780	848	803	831	804	804	831	852
Never married	20-29 years	Women	Polling area - 5. Nørrebro	1125	1055	1084	1055	1018	1022	1103	1127	1184
Never married	20-29 years	Women	Polling area - 5. Nord	2180	2156	2161	2183	2263	2311	2451	2460	2626
Never married	20-29 years	Women	Polling area - 5. Nørrebrohallen	1557	1585	1591	1584	1612	1659	1777	1919	2048
Never married	20-29 years	Women	Polling area - 5. Syd	765	758	757	800	780	808	894	926	962
Never married	20-29 years	Women	Polling area - 5. Øst	1162	1092	1068	1053	1125	1141	1154	1282	1330
Never married	20-29 years	Women	Polling area - 5. Vest	1270	1199	1160	1192	1171	1269	1336	1383	1441
Never married	20-29 years	Women	Polling area - 5. Nordvest	2018	2037	1934	1928	1870	1919	2094	2236	2373
Never married	20-29 years	Women	Polling area - 6. Bispebjerg	1715	1710	1708	1804	1963	2013	2123	2155	2248
Never married	20-29 years	Women	Polling area - 6. Vest	641	662	687	715	740	791	781	825	863
Never married	20-29 years	Women	Polling area - 6. Nord	676	687	735	732	764	774	770	781	826
Never married	20-29 years	Women	Polling area - 6. Øst	297	313	321	335	333	378	376	356	395
Never married	20-29 years	Women	Polling area - 6. Syd	1610	1604	1560	1573	1691	1782	1861	1999	2063
Never married	20-29 years	Women	Polling area - 7. Brønshøj	402	389	368	388	371	359	358	369	389
Never married	20-29 years	Women	Polling area - 7. Nord	269	261	275	266	268	293	317	309	343
Never married	20-29 years	Women	Polling area - 7. Syd	828	802	854	819	777	785	813	883	888
Never married	20-29 years	Women	Polling area - 7. Øst	662	682	646	658	650	636	606	649	681
Never married	20-29 years	Women	Polling area - 7. Vest	507	464	478	523	506	507	538	533	523
Never married	20-29 years	Women	Polling area - 7. Nordvest	450	464	441	422	440	419	426	475	476
Never married	20-29 years	Women	Polling area - 7. Katrinedal	476	512	471	464	496	493	503	513	559
Never married	20-29 years	Women	Polling area - 7. Kirkebjerg	366	379	401	377	361	391	370	346	390
Never married	20-29 years	Women	Polling area - 7. Vanløse	1124	1060	1058	1039	1094	1082	1111	1176	1229
Never married	20-29 years	Women	Polling area - 8. Valby	800	802	830	821	804	854	861	843	922
Never married	20-29 years	Women	Polling area - 8. Nord	1216	1227	1217	1168	1217	1296	1337	1334	1349
Never married	20-29 years	Women	Polling area - 8. Syd	389	381	387	390	384	416	454	462	477
Never married	20-29 years	Women	Polling area - 8. Vest	558	578	596	585	546	558	573	567	532
Never married	20-29 years	Women	Polling area - 8. Sydøst	310	320	300	315	289	292	292	321	338
Never married	20-29 years	Women	Polling area - 8. Midt	678	625	629	611	652	703	726	737	764
Never married	20-29 years	Women	Polling area - 9. Vesterbro	1309	1252	1149	1102	1088	1066	1063	1162	1221
Never married	20-29 years	Women	Polling area - 9. Nord	1486	1429	1353	1325	1339	1360	1408	1507	1569
Never married	20-29 years	Women	Polling area - 9. Syd	1147	1124	1112	1096	1097	1095	1082	1063	1104
Never married	20-29 years	Women	Polling area - 9. Øst	1108	1025	996	1017	974	955	1009	1028	1118
Never married	20-29 years	Women	Polling area - 9. Vest	809	767	719	745	680	692	785	800	801
Never married	20-29 years	Women	Polling area - 9. Midt	591	592	612	601	607	618	633	669	738
Never married	20-29 years	Women	Polling area - 9. Sydhavn	3	10	50	107	221	370	425	480	466
Never married	30-39 years	Men	Copenhagen total	33001	33550	34059	34303	34375	34827	35485	36063	36616
Never married	30-39 years	Men	District - Indre By	3275	3222	3244	3189	3071	3075	3114	3176	3291
Never married	30-39 years	Men	District - Østerbro	5026	4977	4928	4800	4705	4626	4633	4686	4625
Never married	30-39 years	Men	District - Nørrebro	5428	5544	5542	5592	5571	5484	5555	5600	5710
Never married	30-39 years	Men	District - Vesterbro/Kongens Enghave	4761	4891	4954	4972	5010	5108	5328	5410	5380
Never married	30-39 years	Men	District - Valby	2511	2561	2564	2534	2553	2653	2768	2810	2794
Never married	30-39 years	Men	District - Vanløse	1940	1946	2060	2064	2000	1980	1956	1895	1995
Never married	30-39 years	Men	District - Brønshøj-Husum	1351	1360	1363	1376	1354	1367	1363	1364	1417
Never married	30-39 years	Men	District - Bispebjerg	2623	2680	2719	2838	2928	3064	3143	3235	3312
Never married	30-39 years	Men	District - Amager Øst	3106	3200	3311	3381	3414	3538	3552	3584	3628
Never married	30-39 years	Men	District - Amager Vest	2573	2711	2906	3085	3295	3437	3563	3634	3732
Never married	30-39 years	Men	Polling area - 1. Østerbro	1118	1070	1061	1029	980	983	996	979	974
Never married	30-39 years	Men	Polling area - 1. Øst	620	575	526	547	529	564	582	578	581
Never married	30-39 years	Men	Polling area - 1. Nord	403	420	417	417	421	409	420	440	430
Never married	30-39 years	Men	Polling area - 1. Syd	1057	1067	1038	1039	1003	964	952	973	953
Never married	30-39 years	Men	Polling area - 1. Vest	930	969	998	953	938	949	929	954	929
Never married	30-39 years	Men	Polling area - 1. Nordvest	898	876	888	815	834	757	754	762	758
Never married	30-39 years	Men	Polling area - 2. Sundbyvester	601	609	613	624	601	608	627	627	610
Never married	30-39 years	Men	Polling area - 2. Nord	1009	1042	1073	997	1023	1006	1018	1060	1098
Never married	30-39 years	Men	Polling area - 2. Syd	76	88	116	169	246	375	435	438	525
Never married	30-39 years	Men	Polling area - 2. Øst	259	292	330	375	388	397	404	400	396
Never married	30-39 years	Men	Polling area - 2. Vest	628	680	774	920	1037	1051	1079	1109	1103
Never married	30-39 years	Men	Polling area - 3. Indre By	1548	1584	1597	1542	1508	1552	1567	1748	1889
Never married	30-39 years	Men	Polling area - 3. Nord	477	504	462	459	438	428	441	457	465
Never married	30-39 years	Men	Polling area - 3. Syd	724	686	709	682	670	673	695	702	708
Never married	30-39 years	Men	Polling area - 3. Øst	933	906	944	978	929	917	921	938	961
Never married	30-39 years	Men	Polling area - 4. Sundbyøster	749	745	766	803	834	840	871	878	884
Never married	30-39 years	Men	Polling area - 4. Nord	1276	1306	1332	1366	1370	1472	1414	1440	1453
Never married	30-39 years	Men	Polling area - 4. Syd	606	653	693	681	687	703	732	721	735
Never married	30-39 years	Men	Polling area - 4. Øst	475	496	520	531	523	523	535	545	556
Never married	30-39 years	Men	Polling area - 5. Nørrebro	713	689	665	672	651	617	633	628	631
Never married	30-39 years	Men	Polling area - 5. Nord	906	927	910	928	924	928	967	947	987
Never married	30-39 years	Men	Polling area - 5. Nørrebrohallen	712	769	774	810	822	805	813	828	841
Never married	30-39 years	Men	Polling area - 5. Syd	513	513	511	525	504	528	524	520	522
Never married	30-39 years	Men	Polling area - 5. Øst	771	794	757	730	726	712	711	725	744
Never married	30-39 years	Men	Polling area - 5. Vest	726	719	755	748	728	693	720	747	762
Never married	30-39 years	Men	Polling area - 5. Nordvest	1087	1133	1170	1179	1216	1201	1187	1205	1223
Never married	30-39 years	Men	Polling area - 6. Bispebjerg	751	778	790	886	945	1036	1054	1100	1135
Never married	30-39 years	Men	Polling area - 6. Vest	363	392	388	394	393	400	432	431	460
Never married	30-39 years	Men	Polling area - 6. Nord	417	417	427	456	459	461	477	500	526
Never married	30-39 years	Men	Polling area - 6. Øst	203	223	229	233	252	261	250	245	249
Never married	30-39 years	Men	Polling area - 6. Syd	889	870	885	869	879	906	930	959	942
Never married	30-39 years	Men	Polling area - 7. Brønshøj	187	198	192	209	197	191	190	195	208
Never married	30-39 years	Men	Polling area - 7. Nord	148	145	146	128	137	131	155	140	160
Never married	30-39 years	Men	Polling area - 7. Syd	509	513	542	529	503	507	483	483	496
Never married	30-39 years	Men	Polling area - 7. Øst	493	488	493	476	471	461	448	448	458
Never married	30-39 years	Men	Polling area - 7. Vest	310	325	314	330	320	340	345	345	368
Never married	30-39 years	Men	Polling area - 7. Nordvest	351	339	359	370	364	364	356	361	369
Never married	30-39 years	Men	Polling area - 7. Katrinedal	324	337	369	369	369	380	376	372	393
Never married	30-39 years	Men	Polling area - 7. Kirkebjerg	279	258	263	265	248	268	270	245	282
Never married	30-39 years	Men	Polling area - 7. Vanløse	690	703	745	764	745	705	696	670	678
Never married	30-39 years	Men	Polling area - 8. Valby	537	558	545	515	532	529	519	505	501
Never married	30-39 years	Men	Polling area - 8. Nord	778	765	760	778	756	775	833	834	816
Never married	30-39 years	Men	Polling area - 8. Syd	232	245	241	250	249	266	280	303	319
Never married	30-39 years	Men	Polling area - 8. Vest	338	351	362	357	365	356	365	395	387
Never married	30-39 years	Men	Polling area - 8. Sydøst	239	213	229	213	199	213	228	244	233
Never married	30-39 years	Men	Polling area - 8. Midt	387	429	427	421	452	514	543	529	538
Never married	30-39 years	Men	Polling area - 9. Vesterbro	1073	1121	1105	1079	1037	1014	1018	1001	984
Never married	30-39 years	Men	Polling area - 9. Nord	1205	1220	1211	1161	1104	1091	1136	1138	1111
Never married	30-39 years	Men	Polling area - 9. Syd	721	740	755	774	774	767	824	861	862
Never married	30-39 years	Men	Polling area - 9. Øst	896	916	913	939	881	888	899	884	921
Never married	30-39 years	Men	Polling area - 9. Vest	651	670	695	688	730	731	710	688	683
Never married	30-39 years	Men	Polling area - 9. Midt	210	216	242	243	257	247	267	283	290
Never married	30-39 years	Men	Polling area - 9. Sydhavn	5	8	33	88	227	370	474	555	529
Never married	30-39 years	Women	Copenhagen total	24775	25442	26199	26274	26483	26946	27809	28386	28919
Never married	30-39 years	Women	District - Indre By	2438	2446	2536	2513	2498	2501	2572	2582	2628
Never married	30-39 years	Women	District - Østerbro	4204	4230	4274	4106	4002	4033	4115	4128	4071
Never married	30-39 years	Women	District - Nørrebro	4283	4403	4477	4378	4382	4405	4501	4523	4692
Never married	30-39 years	Women	District - Vesterbro/Kongens Enghave	3324	3461	3634	3738	3810	3915	4067	4214	4282
Never married	30-39 years	Women	District - Valby	1936	2012	2060	2034	2038	2066	2112	2196	2257
Never married	30-39 years	Women	District - Vanløse	1535	1546	1603	1577	1556	1575	1626	1636	1604
Never married	30-39 years	Women	District - Brønshøj-Husum	1017	1018	1033	1018	988	992	991	1005	1010
Never married	30-39 years	Women	District - Bispebjerg	1758	1840	1905	1964	2049	2097	2235	2311	2332
Never married	30-39 years	Women	District - Amager Øst	2243	2361	2451	2548	2586	2674	2787	2827	2883
Never married	30-39 years	Women	District - Amager Vest	1953	2039	2144	2309	2471	2563	2677	2775	2928
Never married	30-39 years	Women	Polling area - 1. Østerbro	964	981	998	937	880	875	889	895	945
Never married	30-39 years	Women	Polling area - 1. Øst	489	493	466	456	460	489	514	517	526
Never married	30-39 years	Women	Polling area - 1. Nord	338	350	348	353	353	369	394	394	385
Never married	30-39 years	Women	Polling area - 1. Syd	949	947	1000	916	893	912	912	917	852
Never married	30-39 years	Women	Polling area - 1. Vest	789	769	748	758	757	747	739	720	713
Never married	30-39 years	Women	Polling area - 1. Nordvest	675	690	714	686	659	641	667	685	650
Never married	30-39 years	Women	Polling area - 2. Sundbyvester	458	446	449	454	453	460	465	464	438
Never married	30-39 years	Women	Polling area - 2. Nord	738	790	802	778	778	805	834	834	903
Never married	30-39 years	Women	Polling area - 2. Syd	57	61	72	114	184	252	272	317	359
Never married	30-39 years	Women	Polling area - 2. Øst	193	187	208	242	269	266	256	254	277
Never married	30-39 years	Women	Polling area - 2. Vest	507	555	613	721	787	780	850	906	951
Never married	30-39 years	Women	Polling area - 3. Indre By	867	877	900	928	936	973	989	1024	1077
Never married	30-39 years	Women	Polling area - 3. Nord	387	412	433	398	387	379	402	405	418
Never married	30-39 years	Women	Polling area - 3. Syd	557	549	577	567	563	541	548	573	587
Never married	30-39 years	Women	Polling area - 3. Øst	711	694	708	709	715	733	759	769	778
Never married	30-39 years	Women	Polling area - 4. Sundbyøster	517	525	553	575	604	597	640	647	668
Never married	30-39 years	Women	Polling area - 4. Nord	898	937	959	992	999	1047	1115	1120	1154
Never married	30-39 years	Women	Polling area - 4. Syd	454	492	519	548	526	567	569	604	599
Never married	30-39 years	Women	Polling area - 4. Øst	374	407	420	433	457	463	463	456	462
Never married	30-39 years	Women	Polling area - 5. Nørrebro	506	525	530	518	504	516	554	567	567
Never married	30-39 years	Women	Polling area - 5. Nord	678	684	710	699	736	725	743	739	762
Never married	30-39 years	Women	Polling area - 5. Nørrebrohallen	592	613	645	644	638	636	649	655	713
Never married	30-39 years	Women	Polling area - 5. Syd	405	414	428	394	397	409	406	431	424
