marital status	age	sex	district	1976Q1	1977Q1	1978Q1	1979Q1	1980Q1	1981Q1	1982Q1	1983Q1	1984Q1
Never married	20-29 years	Men	Polling area - 7. Vanløse	626	623	624	617	627	642	723	739	761
Never married	20-29 years	Men	Polling area - 8. Valby	464	472	466	493	514	533	585	618	655
Never married	20-29 years	Men	Polling area - 8. Nord	503	550	565	616	629	666	746	763	796
Never married	20-29 years	Men	Polling area - 8. Syd	333	338	336	325	334	332	326	321	325
Never married	20-29 years	Men	Polling area - 8. Vest	365	347	364	328	346	361	349	366	413
Never married	20-29 years	Men	Polling area - 8. Sydøst	345	363	330	346	361	363	375	363	378
Never married	20-29 years	Men	Polling area - 8. Midt	268	273	284	302	293	286	313	347	337
Never married	20-29 years	Men	Polling area - 9. Vesterbro	705	723	738	803	846	894	957	942	973
Never married	20-29 years	Men	Polling area - 9. Nord	867	973	990	1108	1118	1187	1145	1208	1287
Never married	20-29 years	Men	Polling area - 9. Syd	555	536	559	577	588	640	663	699	698
Never married	20-29 years	Men	Polling area - 9. Øst	847	797	831	903	913	933	926	956	1051
Never married	20-29 years	Men	Polling area - 9. Vest	586	565	572	599	622	676	731	743	802
Never married	20-29 years	Men	Polling area - 9. Midt	327	331	321	345	354	348	343	360	345
Never married	20-29 years	Men	Polling area - 9. Sydhavn	81	88	94	79	75	83	78	84	83
Never married	20-29 years	Women	Copenhagen total	25689	26363	26856	27910	29458	31273	33015	34452	36079
Never married	20-29 years	Women	District - Indre By	3419	3407	3410	3621	3632	3714	3859	3946	4041
Never married	20-29 years	Women	District - Østerbro	3927	3985	4114	4261	4537	4875	5198	5553	5722
Never married	20-29 years	Women	District - Nørrebro	4734	4889	5040	5229	5607	5903	6150	6327	6701
Never married	20-29 years	Women	District - Vesterbro/Kongens Enghave	2890	3007	3040	3170	3395	3642	3832	4081	4330
Never married	20-29 years	Women	District - Valby	1595	1699	1722	1850	2055	2164	2342	2437	2566
Never married	20-29 years	Women	District - Vanløse	1451	1473	1502	1536	1586	1716	1826	1889	1987
Never married	20-29 years	Women	District - Brønshøj-Husum	1169	1213	1221	1281	1305	1383	1462	1461	1497
Never married	20-29 years	Women	District - Bispebjerg	1572	1631	1639	1700	1814	1956	2067	2229	2378
Never married	20-29 years	Women	District - Amager Øst	2469	2634	2638	2680	2882	3109	3351	3447	3670
Never married	20-29 years	Women	District - Amager Vest	2463	2425	2530	2582	2645	2811	2928	3082	3187
Never married	20-29 years	Women	Polling area - 1. Østerbro	843	886	906	970	1042	1077	1128	1183	1213
Never married	20-29 years	Women	Polling area - 1. Øst	423	437	446	478	503	541	592	600	643
Never married	20-29 years	Women	Polling area - 1. Nord	377	351	378	340	360	440	434	475	432
Never married	20-29 years	Women	Polling area - 1. Syd	1036	1021	1040	1108	1126	1220	1295	1442	1502
Never married	20-29 years	Women	Polling area - 1. Vest	629	658	680	683	800	823	867	951	1000
Never married	20-29 years	Women	Polling area - 1. Nordvest	619	632	664	682	706	774	882	902	932
Never married	20-29 years	Women	Polling area - 2. Sundbyvester	433	401	405	434	463	471	534	517	516
Never married	20-29 years	Women	Polling area - 2. Nord	840	863	885	919	962	1029	1091	1141	1213
Never married	20-29 years	Women	Polling area - 2. Syd	241	204	260	220	247	221	191	239	243
Never married	20-29 years	Women	Polling area - 2. Øst	553	529	513	543	505	565	558	614	602
Never married	20-29 years	Women	Polling area - 2. Vest	396	428	467	466	468	525	554	571	613
Never married	20-29 years	Women	Polling area - 3. Indre By	1182	1145	1137	1221	1174	1202	1260	1251	1274
Never married	20-29 years	Women	Polling area - 3. Nord	612	569	542	579	573	567	605	664	678
Never married	20-29 years	Women	Polling area - 3. Syd	648	693	703	739	761	773	830	822	831
Never married	20-29 years	Women	Polling area - 3. Øst	977	1000	1028	1082	1124	1172	1164	1209	1258
Never married	20-29 years	Women	Polling area - 4. Sundbyøster	557	568	578	594	657	717	775	754	817
Never married	20-29 years	Women	Polling area - 4. Nord	1062	1192	1154	1192	1265	1419	1526	1588	1666
Never married	20-29 years	Women	Polling area - 4. Syd	457	491	519	512	552	580	616	647	690
Never married	20-29 years	Women	Polling area - 4. Øst	393	383	387	382	408	393	434	458	497
Never married	20-29 years	Women	Polling area - 5. Nørrebro	538	555	576	599	640	714	732	789	817
Never married	20-29 years	Women	Polling area - 5. Nord	1176	1203	1299	1287	1358	1387	1432	1448	1446
Never married	20-29 years	Women	Polling area - 5. Nørrebrohallen	434	501	544	618	681	705	722	747	806
Never married	20-29 years	Women	Polling area - 5. Syd	678	607	600	654	664	604	624	662	702
Never married	20-29 years	Women	Polling area - 5. Øst	627	638	657	674	722	780	857	806	888
Never married	20-29 years	Women	Polling area - 5. Vest	508	551	508	487	534	603	625	678	749
Never married	20-29 years	Women	Polling area - 5. Nordvest	773	834	856	910	1008	1110	1158	1197	1293
Never married	20-29 years	Women	Polling area - 6. Bispebjerg	504	518	555	585	582	654	667	703	745
Never married	20-29 years	Women	Polling area - 6. Vest	164	168	169	181	203	196	213	240	238
Never married	20-29 years	Women	Polling area - 6. Nord	442	462	428	450	479	498	495	520	576
Never married	20-29 years	Women	Polling area - 6. Øst	100	101	80	80	97	85	100	146	144
Never married	20-29 years	Women	Polling area - 6. Syd	362	382	407	404	453	523	592	620	675
Never married	20-29 years	Women	Polling area - 7. Brønshøj	187	202	213	220	217	232	241	247	269
Never married	20-29 years	Women	Polling area - 7. Nord	183	221	224	233	223	229	264	269	245
Never married	20-29 years	Women	Polling area - 7. Syd	376	382	393	411	429	483	499	480	524
Never married	20-29 years	Women	Polling area - 7. Øst	369	379	380	383	400	436	456	478	500
Never married	20-29 years	Women	Polling area - 7. Vest	251	227	225	270	272	292	299	290	311
Never married	20-29 years	Women	Polling area - 7. Nordvest	307	331	329	333	347	370	380	383	389
Never married	20-29 years	Women	Polling area - 7. Katrinedal	180	182	178	185	198	176	205	215	216
Never married	20-29 years	Women	Polling area - 7. Kirkebjerg	262	248	267	260	260	291	325	352	362
Never married	20-29 years	Women	Polling area - 7. Vanløse	505	514	514	522	545	590	619	636	668
Never married	20-29 years	Women	Polling area - 8. Valby	376	389	400	429	501	492	535	551	607
Never married	20-29 years	Women	Polling area - 8. Nord	401	472	465	517	563	607	696	709	740
Never married	20-29 years	Women	Polling area - 8. Syd	175	192	188	207	202	225	228	239	251
Never married	20-29 years	Women	Polling area - 8. Vest	207	194	223	232	247	267	291	318	307
Never married	20-29 years	Women	Polling area - 8. Sydøst	224	242	245	250	281	294	300	309	317
Never married	20-29 years	Women	Polling area - 8. Midt	212	210	201	215	261	279	292	311	344
Never married	20-29 years	Women	Polling area - 9. Vesterbro	484	532	555	572	612	676	730	747	802
Never married	20-29 years	Women	Polling area - 9. Nord	662	723	738	793	828	908	904	933	1050
Never married	20-29 years	Women	Polling area - 9. Syd	467	497	474	493	528	555	601	649	666
Never married	20-29 years	Women	Polling area - 9. Øst	546	512	512	542	591	638	633	717	773
Never married	20-29 years	Women	Polling area - 9. Vest	442	423	440	462	505	519	596	634	635
Never married	20-29 years	Women	Polling area - 9. Midt	228	248	239	227	244	259	287	311	295
Never married	20-29 years	Women	Polling area - 9. Sydhavn	61	72	82	81	87	87	81	90	109
Never married	30-39 years	Men	Copenhagen total	9151	9944	10647	11536	12216	13268	14486	15411	16584
Never married	30-39 years	Men	District - Indre By	1341	1478	1568	1718	1846	2011	2191	2268	2367
Never married	30-39 years	Men	District - Østerbro	1184	1325	1478	1614	1739	1929	2126	2247	2510
Never married	30-39 years	Men	District - Nørrebro	1561	1651	1768	1941	1979	2093	2338	2494	2664
Never married	30-39 years	Men	District - Vesterbro/Kongens Enghave	1277	1395	1468	1534	1633	1769	1834	1992	2161
Never married	30-39 years	Men	District - Valby	591	639	676	769	808	862	983	1072	1147
Never married	30-39 years	Men	District - Vanløse	504	542	574	600	640	698	768	815	929
Never married	30-39 years	Men	District - Brønshøj-Husum	389	435	459	508	561	616	658	704	786
Never married	30-39 years	Men	District - Bispebjerg	619	655	698	768	823	879	948	1021	1119
Never married	30-39 years	Men	District - Amager Øst	703	806	871	958	1009	1108	1249	1332	1428
Never married	30-39 years	Men	District - Amager Vest	982	1018	1087	1126	1178	1303	1391	1466	1473
Never married	30-39 years	Men	Polling area - 1. Østerbro	285	332	368	389	411	460	510	490	514
Never married	30-39 years	Men	Polling area - 1. Øst	88	125	133	148	170	182	212	222	282
Never married	30-39 years	Men	Polling area - 1. Nord	116	121	126	131	142	160	175	192	216
Never married	30-39 years	Men	Polling area - 1. Syd	315	324	374	396	424	469	516	577	657
Never married	30-39 years	Men	Polling area - 1. Vest	188	211	239	305	331	356	381	400	428
Never married	30-39 years	Men	Polling area - 1. Nordvest	192	212	238	245	261	302	332	366	413
Never married	30-39 years	Men	Polling area - 2. Sundbyvester	169	183	184	186	195	232	271	284	283
Never married	30-39 years	Men	Polling area - 2. Nord	297	324	312	345	373	398	445	464	464
Never married	30-39 years	Men	Polling area - 2. Syd	281	255	280	263	238	272	248	261	229
Never married	30-39 years	Men	Polling area - 2. Øst	131	139	158	162	176	188	208	227	239
Never married	30-39 years	Men	Polling area - 2. Vest	104	117	153	170	196	213	219	230	258
Never married	30-39 years	Men	Polling area - 3. Indre By	450	517	517	570	600	637	703	748	757
Never married	30-39 years	Men	Polling area - 3. Nord	205	203	230	236	265	275	307	302	328
Never married	30-39 years	Men	Polling area - 3. Syd	257	295	339	382	425	463	497	545	593
Never married	30-39 years	Men	Polling area - 3. Øst	429	463	482	530	556	636	684	673	689
Never married	30-39 years	Men	Polling area - 4. Sundbyøster	150	167	210	246	246	268	319	335	358
Never married	30-39 years	Men	Polling area - 4. Nord	254	288	304	341	344	395	434	459	501
Never married	30-39 years	Men	Polling area - 4. Syd	166	188	180	199	224	246	277	302	319
Never married	30-39 years	Men	Polling area - 4. Øst	133	163	177	172	195	199	219	236	250
Never married	30-39 years	Men	Polling area - 5. Nørrebro	183	197	213	239	241	266	301	310	320
Never married	30-39 years	Men	Polling area - 5. Nord	208	257	295	315	325	342	386	414	442
Never married	30-39 years	Men	Polling area - 5. Nørrebrohallen	131	154	187	226	224	238	277	289	329
Never married	30-39 years	Men	Polling area - 5. Syd	294	294	291	300	316	290	306	325	353
Never married	30-39 years	Men	Polling area - 5. Øst	232	244	250	275	282	303	326	361	404
Never married	30-39 years	Men	Polling area - 5. Vest	224	210	201	224	218	244	283	322	315
Never married	30-39 years	Men	Polling area - 5. Nordvest	289	295	331	362	373	410	459	473	501
Never married	30-39 years	Men	Polling area - 6. Bispebjerg	153	171	207	218	240	259	281	280	307
Never married	30-39 years	Men	Polling area - 6. Vest	87	98	103	106	127	140	149	180	196
Never married	30-39 years	Men	Polling area - 6. Nord	134	144	139	161	165	172	199	218	241
Never married	30-39 years	Men	Polling area - 6. Øst	43	39	38	48	70	69	61	68	72
Never married	30-39 years	Men	Polling area - 6. Syd	202	203	211	235	221	239	258	275	303
Never married	30-39 years	Men	Polling area - 7. Brønshøj	74	91	79	86	93	98	101	117	134
Never married	30-39 years	Men	Polling area - 7. Nord	24	27	31	38	40	50	58	58	76
Never married	30-39 years	Men	Polling area - 7. Syd	108	123	128	133	145	160	173	189	215
Never married	30-39 years	Men	Polling area - 7. Øst	111	129	134	157	169	197	217	237	259
Never married	30-39 years	Men	Polling area - 7. Vest	88	100	116	128	138	147	155	158	180
Never married	30-39 years	Men	Polling area - 7. Nordvest	136	139	155	152	180	200	199	209	224
Never married	30-39 years	Men	Polling area - 7. Katrinedal	68	75	80	96	101	111	114	122	148
Never married	30-39 years	Men	Polling area - 7. Kirkebjerg	114	112	111	118	122	124	157	174	196
Never married	30-39 years	Men	Polling area - 7. Vanløse	170	181	199	200	213	227	252	255	283
Never married	30-39 years	Men	Polling area - 8. Valby	159	153	154	176	185	199	221	245	275
Never married	30-39 years	Men	Polling area - 8. Nord	104	130	164	183	195	204	239	259	267
Never married	30-39 years	Men	Polling area - 8. Syd	74	71	72	79	86	91	103	106	120
Never married	30-39 years	Men	Polling area - 8. Vest	83	98	97	113	109	119	134	143	149
Never married	30-39 years	Men	Polling area - 8. Sydøst	92	108	113	120	124	134	150	171	182
Never married	30-39 years	Men	Polling area - 8. Midt	79	79	76	98	109	115	136	148	154
Never married	30-39 years	Men	Polling area - 9. Vesterbro	194	221	228	228	252	281	294	377	392
Never married	30-39 years	Men	Polling area - 9. Nord	318	318	366	388	370	442	450	443	512
Never married	30-39 years	Men	Polling area - 9. Syd	153	175	176	206	231	252	286	302	330
Never married	30-39 years	Men	Polling area - 9. Øst	319	387	389	389	417	422	414	423	443
Never married	30-39 years	Men	Polling area - 9. Vest	206	215	222	237	262	271	280	320	340
Never married	30-39 years	Men	Polling area - 9. Midt	72	65	69	68	78	78	89	97	107
Never married	30-39 years	Men	Polling area - 9. Sydhavn	15	14	18	18	23	23	21	30	37
Never married	30-39 years	Women	Copenhagen total	4935	5327	5726	6141	6615	7283	8060	8861	9762
Never married	30-39 years	Women	District - Indre By	767	888	927	1027	1160	1263	1374	1473	1558
Never married	30-39 years	Women	District - Østerbro	775	837	911	987	1116	1228	1381	1579	1736
Never married	30-39 years	Women	District - Nørrebro	756	781	862	930	998	1082	1193	1295	1449
Never married	30-39 years	Women	District - Vesterbro/Kongens Enghave	494	554	609	626	661	746	828	906	1038
Never married	30-39 years	Women	District - Valby	345	374	410	434	470	528	592	690	748
Never married	30-39 years	Women	District - Vanløse	319	354	391	440	456	487	534	569	628
Never married	30-39 years	Women	District - Brønshøj-Husum	270	277	280	300	315	367	398	431	502
Never married	30-39 years	Women	District - Bispebjerg	366	363	389	382	394	433	487	538	576
Never married	30-39 years	Women	District - Amager Øst	412	446	466	508	501	565	634	685	750
Never married	30-39 years	Women	District - Amager Vest	431	453	481	507	544	584	639	695	777
Never married	30-39 years	Women	Polling area - 1. Østerbro	162	186	229	230	247	281	332	373	402
Never married	30-39 years	Women	Polling area - 1. Øst	68	83	81	85	83	83	107	134	150
Never married	30-39 years	Women	Polling area - 1. Nord	74	72	78	90	109	132	128	151	167
Never married	30-39 years	Women	Polling area - 1. Syd	176	188	202	216	258	272	302	358	397
Never married	30-39 years	Women	Polling area - 1. Vest	149	154	163	197	223	237	251	277	301
Never married	30-39 years	Women	Polling area - 1. Nordvest	146	154	158	169	196	223	261	286	319
Never married	30-39 years	Women	Polling area - 2. Sundbyvester	119	111	112	129	135	144	151	158	177
Never married	30-39 years	Women	Polling area - 2. Nord	140	154	179	179	198	203	219	250	284
Never married	30-39 years	Women	Polling area - 2. Syd	51	44	41	41	46	46	57	48	60
Never married	30-39 years	Women	Polling area - 2. Øst	40	55	57	59	65	91	96	109	119
Never married	30-39 years	Women	Polling area - 2. Vest	81	89	92	99	100	100	116	130	137
Never married	30-39 years	Women	Polling area - 3. Indre By	237	290	275	305	337	358	399	432	454
Never married	30-39 years	Women	Polling area - 3. Nord	129	143	156	167	190	205	205	222	239
Never married	30-39 years	Women	Polling area - 3. Syd	145	167	193	226	264	304	336	370	385
Never married	30-39 years	Women	Polling area - 3. Øst	256	288	303	329	369	396	434	449	480
Never married	30-39 years	Women	Polling area - 4. Sundbyøster	92	102	114	119	112	127	152	164	190
Never married	30-39 years	Women	Polling area - 4. Nord	143	158	154	178	180	210	230	255	279
Never married	30-39 years	Women	Polling area - 4. Syd	91	96	111	111	110	124	134	142	143
Never married	30-39 years	Women	Polling area - 4. Øst	86	90	87	100	99	104	118	124	138
Never married	30-39 years	Women	Polling area - 5. Nørrebro	91	92	113	120	114	126	140	154	163
Never married	30-39 years	Women	Polling area - 5. Nord	110	116	119	137	166	183	195	209	249
Never married	30-39 years	Women	Polling area - 5. Nørrebrohallen	87	84	106	110	123	147	165	194	204
Never married	30-39 years	Women	Polling area - 5. Syd	134	133	139	151	148	150	159	183	222
Never married	30-39 years	Women	Polling area - 5. Øst	105	112	124	147	176	174	193	196	213
Never married	30-39 years	Women	Polling area - 5. Vest	74	82	84	94	98	103	120	129	157
Never married	30-39 years	Women	Polling area - 5. Nordvest	155	162	177	171	173	199	221	230	241
Never married	30-39 years	Women	Polling area - 6. Bispebjerg	109	117	121	121	126	138	156	159	156
Never married	30-39 years	Women	Polling area - 6. Vest	37	38	44	47	51	57	63	72	80
Never married	30-39 years	Women	Polling area - 6. Nord	89	92	101	89	84	91	111	115	131
