region	sex	age	country of origin	2008Q1	2008Q2	2008Q3	2008Q4
Copenhagen	Men	5-9 years	French territories in the Pacific	0	0	0	0
Copenhagen	Men	5-9 years	Kiribati	0	0	0	0
Copenhagen	Men	5-9 years	Marshall Islands	0	0	0	0
Copenhagen	Men	5-9 years	New Zealand	1	1	1	1
Copenhagen	Men	5-9 years	Papua New Guinea	0	0	0	0
Copenhagen	Men	5-9 years	Solomon Islands	0	0	0	0
Copenhagen	Men	5-9 years	Samoa	0	0	0	0
Copenhagen	Men	5-9 years	Tonga	1	1	1	1
Copenhagen	Men	5-9 years	Tuvalu	0	0	0	0
Copenhagen	Men	5-9 years	Vanuatu	0	0	0	0
Copenhagen	Men	5-9 years	East Timor	0	0	0	0
Copenhagen	Men	5-9 years	Pacific Islands	0	0	0	0
Copenhagen	Men	5-9 years	Stateless	7	8	9	6
Copenhagen	Men	5-9 years	Not stated	5	5	5	6
Copenhagen	Men	10-14 years	Total	10548	10514	10487	10529
Copenhagen	Men	10-14 years	Denmark	7393	7357	7300	7320
Copenhagen	Men	10-14 years	Albania	0	0	0	0
Copenhagen	Men	10-14 years	Andorra	0	0	0	0
Copenhagen	Men	10-14 years	Belgium	1	1	1	1
Copenhagen	Men	10-14 years	Bosnia and Herzegovina	33	37	35	35
Copenhagen	Men	10-14 years	Bulgaria	5	6	6	7
Copenhagen	Men	10-14 years	Cyprus	0	0	0	0
Copenhagen	Men	10-14 years	Estonia	0	0	0	0
Copenhagen	Men	10-14 years	Finland	5	5	6	7
Copenhagen	Men	10-14 years	France	15	15	13	18
Copenhagen	Men	10-14 years	Greece	2	2	2	2
Copenhagen	Men	10-14 years	Belarus	2	2	2	3
Copenhagen	Men	10-14 years	Ireland	1	1	1	1
Copenhagen	Men	10-14 years	Iceland	26	28	26	30
Copenhagen	Men	10-14 years	Italy	4	4	5	7
Copenhagen	Men	10-14 years	Yugoslavia	181	170	168	158
Copenhagen	Men	10-14 years	Yugoslavia, Federal Republic	0	0	0	0
Copenhagen	Men	10-14 years	Kosovo	0	0	1	1
Copenhagen	Men	10-14 years	Croatia	6	6	6	7
Copenhagen	Men	10-14 years	Latvia	0	1	0	0
Copenhagen	Men	10-14 years	Liechtenstein	0	0	0	0
Copenhagen	Men	10-14 years	Lithuania	4	5	6	8
Copenhagen	Men	10-14 years	Luxembourg	0	0	0	0
Copenhagen	Men	10-14 years	Republic of North Macedonia	78	81	81	81
Copenhagen	Men	10-14 years	Malta	0	0	0	0
Copenhagen	Men	10-14 years	Moldova	0	0	0	1
Copenhagen	Men	10-14 years	Monaco	0	0	0	0
Copenhagen	Men	10-14 years	Montenegro	0	1	1	1
Copenhagen	Men	10-14 years	Netherlands	4	5	5	5
Copenhagen	Men	10-14 years	Northern Ireland	0	0	0	0
Copenhagen	Men	10-14 years	Norway	17	17	19	19
Copenhagen	Men	10-14 years	Poland	68	66	61	58
Copenhagen	Men	10-14 years	Portugal	1	1	2	2
Copenhagen	Men	10-14 years	Romania	13	14	17	18
Copenhagen	Men	10-14 years	Russia	16	18	16	13
Copenhagen	Men	10-14 years	San Marino	0	0	0	0
Copenhagen	Men	10-14 years	Switzerland	5	5	5	3
Copenhagen	Men	10-14 years	Serbia	0	2	2	2
Copenhagen	Men	10-14 years	Serbia and Montenegro	0	0	0	0
Copenhagen	Men	10-14 years	Slovakia	0	1	1	0
Copenhagen	Men	10-14 years	Slovenia	0	0	0	0
Copenhagen	Men	10-14 years	Soviet Union	8	9	9	8
Copenhagen	Men	10-14 years	Spain	4	3	2	2
Copenhagen	Men	10-14 years	United Kingdom	21	20	19	21
Copenhagen	Men	10-14 years	Sweden	25	24	25	25
Copenhagen	Men	10-14 years	Czech Republic	1	0	0	0
Copenhagen	Men	10-14 years	Czechoslovakia	5	5	6	6
Copenhagen	Men	10-14 years	Turkey	363	366	368	366
Copenhagen	Men	10-14 years	GDR	0	0	0	0
Copenhagen	Men	10-14 years	Germany	18	19	19	18
Copenhagen	Men	10-14 years	Ukraine	8	8	9	9
Copenhagen	Men	10-14 years	Hungary	5	3	3	3
Copenhagen	Men	10-14 years	Vatican City State	0	0	0	0
Copenhagen	Men	10-14 years	Austria	1	1	1	1
Copenhagen	Men	10-14 years	Europe not stated	0	0	0	0
Copenhagen	Men	10-14 years	Algeria	23	22	23	23
Copenhagen	Men	10-14 years	Angola	0	0	0	0
Copenhagen	Men	10-14 years	Benin	1	1	0	0
Copenhagen	Men	10-14 years	Botswana	0	0	0	0
Copenhagen	Men	10-14 years	Burkina Faso	0	0	0	0
Copenhagen	Men	10-14 years	Burundi	1	1	1	0
Copenhagen	Men	10-14 years	Cameroon	1	1	1	1
Copenhagen	Men	10-14 years	Central African Republic	0	0	0	0
Copenhagen	Men	10-14 years	Comoros	0	0	0	0
Copenhagen	Men	10-14 years	Congo, Democratic Republic	0	0	0	0
Copenhagen	Men	10-14 years	Congo, Republic	3	3	3	3
Copenhagen	Men	10-14 years	Djibouti	3	3	3	3
Copenhagen	Men	10-14 years	Egypt	25	24	26	23
Copenhagen	Men	10-14 years	Ivory Coast	1	1	1	1
Copenhagen	Men	10-14 years	Eritrea	5	5	5	5
Copenhagen	Men	10-14 years	Ethiopia	26	25	25	27
Copenhagen	Men	10-14 years	Gabon	0	0	0	0
Copenhagen	Men	10-14 years	Gambia, The	15	16	16	17
Copenhagen	Men	10-14 years	Ghana	19	19	18	20
Copenhagen	Men	10-14 years	Guinea	0	1	1	2
Copenhagen	Men	10-14 years	Guinea-Bissau	0	0	0	0
Copenhagen	Men	10-14 years	Cape Verde	0	0	0	0
Copenhagen	Men	10-14 years	Kenya	4	5	5	5
Copenhagen	Men	10-14 years	Lesotho	0	0	0	0
Copenhagen	Men	10-14 years	Liberia	0	0	0	0
Copenhagen	Men	10-14 years	Libya	3	2	2	2
Copenhagen	Men	10-14 years	Madagascar	0	0	0	0
Copenhagen	Men	10-14 years	Malawi	0	0	0	0
Copenhagen	Men	10-14 years	Mali	0	0	0	0
Copenhagen	Men	10-14 years	Morocco	236	233	238	242
Copenhagen	Men	10-14 years	Mauritania	1	1	1	1
Copenhagen	Men	10-14 years	Mauritius	2	2	2	3
Copenhagen	Men	10-14 years	Mozambique	0	0	0	0
Copenhagen	Men	10-14 years	Namibia	0	0	0	0
Copenhagen	Men	10-14 years	Niger	0	0	1	1
Copenhagen	Men	10-14 years	Nigeria	4	5	6	6
Copenhagen	Men	10-14 years	Reunion	0	0	0	0
Copenhagen	Men	10-14 years	Rwanda	0	0	0	0
Copenhagen	Men	10-14 years	Sao Tome and Principe	0	0	0	0
Copenhagen	Men	10-14 years	Senegal	1	1	1	1
Copenhagen	Men	10-14 years	Seychelles	0	0	0	0
Copenhagen	Men	10-14 years	Sierra Leone	4	4	3	3
Copenhagen	Men	10-14 years	Somalia	174	177	177	180
Copenhagen	Men	10-14 years	Spanish territories in Africa	0	0	0	0
Copenhagen	Men	10-14 years	Saint Helena	0	0	0	0
Copenhagen	Men	10-14 years	Sudan	6	6	6	6
Copenhagen	Men	10-14 years	Eswantini	1	1	0	0
Copenhagen	Men	10-14 years	South Africa	0	0	0	1
Copenhagen	Men	10-14 years	South Sudan	0	0	0	0
Copenhagen	Men	10-14 years	Southwest Africa	0	0	0	0
Copenhagen	Men	10-14 years	Tanzania	6	6	6	6
Copenhagen	Men	10-14 years	Chad	0	0	0	0
Copenhagen	Men	10-14 years	Togo	1	1	0	0
Copenhagen	Men	10-14 years	Tunisia	22	22	24	25
Copenhagen	Men	10-14 years	Uganda	10	10	10	10
Copenhagen	Men	10-14 years	Zambia	0	0	0	0
Copenhagen	Men	10-14 years	Zimbabwe	1	1	1	1
Copenhagen	Men	10-14 years	Equatorial Guinea	0	0	0	0
Copenhagen	Men	10-14 years	Africa not stated	0	0	0	0
Copenhagen	Men	10-14 years	Canada	0	0	1	1
Copenhagen	Men	10-14 years	USA	9	10	10	12
Copenhagen	Men	10-14 years	North America not stated	0	0	0	0
Copenhagen	Men	10-14 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Men	10-14 years	Argentina	1	2	2	2
Copenhagen	Men	10-14 years	Aruba	0	0	0	0
Copenhagen	Men	10-14 years	Bahamas	0	0	0	0
Copenhagen	Men	10-14 years	Barbados	0	0	0	0
Copenhagen	Men	10-14 years	Belize	0	0	0	0
Copenhagen	Men	10-14 years	Bermuda	0	0	0	0
Copenhagen	Men	10-14 years	Bolivia	2	2	2	1
Copenhagen	Men	10-14 years	Brazil	8	8	8	9
Copenhagen	Men	10-14 years	British West Indies	0	0	0	0
Copenhagen	Men	10-14 years	Chile	8	8	7	6
Copenhagen	Men	10-14 years	Colombia	1	1	1	2
Copenhagen	Men	10-14 years	Costa Rica	0	0	0	0
Copenhagen	Men	10-14 years	Cuba	4	4	4	4
Copenhagen	Men	10-14 years	Curacao	0	0	0	0
Copenhagen	Men	10-14 years	Dominica	0	0	0	0
Copenhagen	Men	10-14 years	Dominican Republic	0	0	0	0
Copenhagen	Men	10-14 years	Ecuador	2	1	1	1
Copenhagen	Men	10-14 years	El Salvador	0	0	0	0
Copenhagen	Men	10-14 years	Falkland Islands	0	0	0	0
Copenhagen	Men	10-14 years	French Guiana	0	0	0	0
Copenhagen	Men	10-14 years	French West Indies	0	0	0	0
Copenhagen	Men	10-14 years	Grenada	0	0	0	0
Copenhagen	Men	10-14 years	Guadeloupe	0	0	0	0
Copenhagen	Men	10-14 years	Guatemala	0	0	0	0
Copenhagen	Men	10-14 years	Guyana	1	1	1	1
Copenhagen	Men	10-14 years	Haiti	0	0	0	0
Copenhagen	Men	10-14 years	Netherlands Antilles	0	0	0	0
Copenhagen	Men	10-14 years	Honduras	2	2	2	2
Copenhagen	Men	10-14 years	Jamaica	1	1	1	0
Copenhagen	Men	10-14 years	Martinique	0	0	0	0
Copenhagen	Men	10-14 years	Mexico	1	1	1	1
Copenhagen	Men	10-14 years	Nauru	0	0	0	0
Copenhagen	Men	10-14 years	Nicaragua	1	1	1	1
Copenhagen	Men	10-14 years	Panama	0	0	0	0
Copenhagen	Men	10-14 years	Paraguay	0	0	0	0
Copenhagen	Men	10-14 years	Peru	2	2	2	1
Copenhagen	Men	10-14 years	Puerto Rico	0	0	0	0
Copenhagen	Men	10-14 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Men	10-14 years	Saint Lucia	0	0	0	0
Copenhagen	Men	10-14 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Men	10-14 years	Suriname	1	1	1	1
Copenhagen	Men	10-14 years	Trinidad and Tobago	0	0	0	0
Copenhagen	Men	10-14 years	Uruguay	0	0	0	0
Copenhagen	Men	10-14 years	Venezuela	0	0	0	0
Copenhagen	Men	10-14 years	West Indies	0	0	0	0
Copenhagen	Men	10-14 years	South and central America not stated	0	0	0	0
Copenhagen	Men	10-14 years	Abu Dhabi	0	0	0	0
Copenhagen	Men	10-14 years	Afghanistan	42	44	49	50
Copenhagen	Men	10-14 years	Armenia	4	4	4	4
Copenhagen	Men	10-14 years	Azerbaijan	5	6	6	7
Copenhagen	Men	10-14 years	Bahrain	0	0	0	0
Copenhagen	Men	10-14 years	Bangladesh	9	8	7	7
Copenhagen	Men	10-14 years	Bhutan	0	0	0	0
Copenhagen	Men	10-14 years	Brunei	0	0	0	0
Copenhagen	Men	10-14 years	Cambodia	0	0	0	0
Copenhagen	Men	10-14 years	Dubai	0	0	0	0
Copenhagen	Men	10-14 years	Philippines	44	47	52	54
Copenhagen	Men	10-14 years	United Arab Emirates	3	1	3	3
Copenhagen	Men	10-14 years	Georgia	0	0	0	0
Copenhagen	Men	10-14 years	Hong Kong	0	0	0	0
Copenhagen	Men	10-14 years	India	25	24	23	25
Copenhagen	Men	10-14 years	Indochina	0	0	0	0
Copenhagen	Men	10-14 years	Indonesia	1	1	1	1
Copenhagen	Men	10-14 years	Iraq	282	286	298	300
Copenhagen	Men	10-14 years	Iran	78	81	81	81
Copenhagen	Men	10-14 years	Israel	7	8	9	11
Copenhagen	Men	10-14 years	Japan	1	1	1	1
Copenhagen	Men	10-14 years	Jordan	50	50	51	51
Copenhagen	Men	10-14 years	Kazakhstan	0	0	0	0
Copenhagen	Men	10-14 years	China	65	64	65	65
Copenhagen	Men	10-14 years	Kyrgyzstan	0	0	0	0
Copenhagen	Men	10-14 years	Kuwait	14	16	16	17
Copenhagen	Men	10-14 years	Laos	1	1	1	1
Copenhagen	Men	10-14 years	Lebanon	385	380	378	373
Copenhagen	Men	10-14 years	Macao	0	0	0	0
Copenhagen	Men	10-14 years	Malaysia	0	0	0	0
Copenhagen	Men	10-14 years	Maldives	0	0	0	0
Copenhagen	Men	10-14 years	Middle East not stated	0	0	0	1
Copenhagen	Men	10-14 years	Mongolia	0	0	0	0
Copenhagen	Men	10-14 years	Myanmar	0	0	0	0
Copenhagen	Men	10-14 years	Nepal	2	2	2	2
Copenhagen	Men	10-14 years	North Korea	0	0	0	0
Copenhagen	Men	10-14 years	Oman	0	0	0	0
Copenhagen	Men	10-14 years	Pakistan	346	329	332	333
Copenhagen	Men	10-14 years	West bank and Gaza	0	0	0	0
Copenhagen	Men	10-14 years	Qatar	0	0	0	0
Copenhagen	Men	10-14 years	Saudi Arabia	3	3	3	3
Copenhagen	Men	10-14 years	Sikkim	0	0	0	0
Copenhagen	Men	10-14 years	Singapore	4	3	3	3
Copenhagen	Men	10-14 years	Sri Lanka	8	8	8	9
Copenhagen	Men	10-14 years	South Korea	2	3	3	3
Copenhagen	Men	10-14 years	Syria	85	87	90	91
Copenhagen	Men	10-14 years	Tajikistan	0	0	0	0
Copenhagen	Men	10-14 years	Taiwan	2	2	2	2
Copenhagen	Men	10-14 years	Thailand	39	43	43	42
Copenhagen	Men	10-14 years	Trucial Oman	0	0	0	0
Copenhagen	Men	10-14 years	Turkmenistan	0	0	0	0
Copenhagen	Men	10-14 years	Uzbekistan	1	1	1	1
Copenhagen	Men	10-14 years	Vietnam	39	41	40	40
Copenhagen	Men	10-14 years	North Yemen	0	0	0	0
Copenhagen	Men	10-14 years	Yemen	3	2	3	3
Copenhagen	Men	10-14 years	Asia not stated	0	0	0	0
Copenhagen	Men	10-14 years	Australia	2	1	0	1
Copenhagen	Men	10-14 years	Cook Islands	0	0	0	0
Copenhagen	Men	10-14 years	Fiji	0	0	0	0
Copenhagen	Men	10-14 years	French territories in the Pacific	0	0	0	0
Copenhagen	Men	10-14 years	Kiribati	0	0	0	0
Copenhagen	Men	10-14 years	Marshall Islands	0	0	0	0
Copenhagen	Men	10-14 years	New Zealand	1	1	1	1
Copenhagen	Men	10-14 years	Papua New Guinea	0	0	0	0
Copenhagen	Men	10-14 years	Solomon Islands	0	0	0	0
Copenhagen	Men	10-14 years	Samoa	0	0	0	0
Copenhagen	Men	10-14 years	Tonga	0	0	0	0
Copenhagen	Men	10-14 years	Tuvalu	0	0	0	0
Copenhagen	Men	10-14 years	Vanuatu	0	0	0	0
Copenhagen	Men	10-14 years	East Timor	0	0	0	0
Copenhagen	Men	10-14 years	Pacific Islands	0	0	0	0
Copenhagen	Men	10-14 years	Stateless	7	7	6	8
Copenhagen	Men	10-14 years	Not stated	6	6	5	5
Copenhagen	Men	15-19 years	Total	10075	10229	10183	10316
Copenhagen	Men	15-19 years	Denmark	7225	7283	7310	7373
Copenhagen	Men	15-19 years	Albania	0	0	0	0
Copenhagen	Men	15-19 years	Andorra	0	0	0	0
Copenhagen	Men	15-19 years	Belgium	0	0	0	2
Copenhagen	Men	15-19 years	Bosnia and Herzegovina	44	46	41	36
Copenhagen	Men	15-19 years	Bulgaria	7	8	8	9
Copenhagen	Men	15-19 years	Cyprus	1	1	1	1
Copenhagen	Men	15-19 years	Estonia	2	2	3	2
Copenhagen	Men	15-19 years	Finland	10	9	8	8
Copenhagen	Men	15-19 years	France	17	19	16	15
Copenhagen	Men	15-19 years	Greece	1	1	1	1
Copenhagen	Men	15-19 years	Belarus	0	0	0	0
Copenhagen	Men	15-19 years	Ireland	1	1	1	2
Copenhagen	Men	15-19 years	Iceland	27	27	27	26
Copenhagen	Men	15-19 years	Italy	21	20	18	18
Copenhagen	Men	15-19 years	Yugoslavia	214	216	210	206
Copenhagen	Men	15-19 years	Yugoslavia, Federal Republic	1	1	1	2
Copenhagen	Men	15-19 years	Kosovo	0	0	0	1
Copenhagen	Men	15-19 years	Croatia	3	3	2	3
Copenhagen	Men	15-19 years	Latvia	6	6	7	7
Copenhagen	Men	15-19 years	Liechtenstein	0	0	0	0
Copenhagen	Men	15-19 years	Lithuania	4	4	5	7
Copenhagen	Men	15-19 years	Luxembourg	0	0	0	0
Copenhagen	Men	15-19 years	Republic of North Macedonia	68	66	69	72
Copenhagen	Men	15-19 years	Malta	0	0	0	0
Copenhagen	Men	15-19 years	Moldova	0	0	0	0
Copenhagen	Men	15-19 years	Monaco	0	0	0	0
Copenhagen	Men	15-19 years	Montenegro	0	0	0	0
Copenhagen	Men	15-19 years	Netherlands	5	6	6	5
Copenhagen	Men	15-19 years	Northern Ireland	0	0	0	0
Copenhagen	Men	15-19 years	Norway	24	24	20	18
Copenhagen	Men	15-19 years	Poland	67	67	67	70
Copenhagen	Men	15-19 years	Portugal	5	5	5	5
Copenhagen	Men	15-19 years	Romania	12	14	13	15
Copenhagen	Men	15-19 years	Russia	16	15	14	16
Copenhagen	Men	15-19 years	San Marino	0	0	0	0
Copenhagen	Men	15-19 years	Switzerland	7	7	7	6
Copenhagen	Men	15-19 years	Serbia	0	0	0	1
Copenhagen	Men	15-19 years	Serbia and Montenegro	0	0	0	1
Copenhagen	Men	15-19 years	Slovakia	2	2	1	1
Copenhagen	Men	15-19 years	Slovenia	1	1	1	1
Copenhagen	Men	15-19 years	Soviet Union	7	7	7	10
Copenhagen	Men	15-19 years	Spain	3	3	3	3
Copenhagen	Men	15-19 years	United Kingdom	27	27	25	24
Copenhagen	Men	15-19 years	Sweden	22	26	27	32
Copenhagen	Men	15-19 years	Czech Republic	3	4	4	4
Copenhagen	Men	15-19 years	Czechoslovakia	1	1	1	1
Copenhagen	Men	15-19 years	Turkey	381	390	382	386
Copenhagen	Men	15-19 years	GDR	0	0	0	0
Copenhagen	Men	15-19 years	Germany	19	16	17	17
Copenhagen	Men	15-19 years	Ukraine	2	2	2	3
Copenhagen	Men	15-19 years	Hungary	6	6	6	7
Copenhagen	Men	15-19 years	Vatican City State	0	0	0	0
Copenhagen	Men	15-19 years	Austria	1	1	1	1
Copenhagen	Men	15-19 years	Europe not stated	0	0	0	0
Copenhagen	Men	15-19 years	Algeria	18	17	17	18
Copenhagen	Men	15-19 years	Angola	0	0	0	0
Copenhagen	Men	15-19 years	Benin	0	0	1	1
Copenhagen	Men	15-19 years	Botswana	0	0	0	0
Copenhagen	Men	15-19 years	Burkina Faso	0	0	0	0
Copenhagen	Men	15-19 years	Burundi	1	1	1	1
Copenhagen	Men	15-19 years	Cameroon	1	1	1	0
Copenhagen	Men	15-19 years	Central African Republic	0	0	0	0
Copenhagen	Men	15-19 years	Comoros	0	0	0	0
Copenhagen	Men	15-19 years	Congo, Democratic Republic	1	2	1	2
Copenhagen	Men	15-19 years	Congo, Republic	2	2	1	1
Copenhagen	Men	15-19 years	Djibouti	0	0	0	0
Copenhagen	Men	15-19 years	Egypt	19	19	18	22
Copenhagen	Men	15-19 years	Ivory Coast	7	8	6	3
Copenhagen	Men	15-19 years	Eritrea	1	2	2	2
Copenhagen	Men	15-19 years	Ethiopia	21	22	22	21
Copenhagen	Men	15-19 years	Gabon	0	0	0	0
Copenhagen	Men	15-19 years	Gambia, The	7	8	8	9
Copenhagen	Men	15-19 years	Ghana	10	10	11	11
Copenhagen	Men	15-19 years	Guinea	1	1	1	1
Copenhagen	Men	15-19 years	Guinea-Bissau	0	0	0	0
Copenhagen	Men	15-19 years	Cape Verde	0	0	0	0
Copenhagen	Men	15-19 years	Kenya	3	3	3	4
Copenhagen	Men	15-19 years	Lesotho	0	0	0	0
Copenhagen	Men	15-19 years	Liberia	0	0	0	0
Copenhagen	Men	15-19 years	Libya	2	2	2	2
Copenhagen	Men	15-19 years	Madagascar	0	0	0	0
Copenhagen	Men	15-19 years	Malawi	0	0	0	0
Copenhagen	Men	15-19 years	Mali	0	0	0	0
Copenhagen	Men	15-19 years	Morocco	214	229	223	222
Copenhagen	Men	15-19 years	Mauritania	1	1	1	1
Copenhagen	Men	15-19 years	Mauritius	0	0	0	0
Copenhagen	Men	15-19 years	Mozambique	1	1	1	1
Copenhagen	Men	15-19 years	Namibia	1	1	1	1
Copenhagen	Men	15-19 years	Niger	0	0	0	0
Copenhagen	Men	15-19 years	Nigeria	3	3	5	5
Copenhagen	Men	15-19 years	Reunion	0	0	0	0
Copenhagen	Men	15-19 years	Rwanda	1	2	2	2
Copenhagen	Men	15-19 years	Sao Tome and Principe	0	0	0	0
Copenhagen	Men	15-19 years	Senegal	0	0	0	0
Copenhagen	Men	15-19 years	Seychelles	0	0	0	0
Copenhagen	Men	15-19 years	Sierra Leone	3	3	3	3
Copenhagen	Men	15-19 years	Somalia	103	105	110	122
Copenhagen	Men	15-19 years	Spanish territories in Africa	0	0	0	0
Copenhagen	Men	15-19 years	Saint Helena	0	0	0	0
Copenhagen	Men	15-19 years	Sudan	7	8	7	8
Copenhagen	Men	15-19 years	Eswantini	0	0	0	0
Copenhagen	Men	15-19 years	South Africa	6	6	6	6
Copenhagen	Men	15-19 years	South Sudan	0	0	0	0
Copenhagen	Men	15-19 years	Southwest Africa	0	0	0	0
Copenhagen	Men	15-19 years	Tanzania	4	4	4	3
Copenhagen	Men	15-19 years	Chad	0	0	0	0
Copenhagen	Men	15-19 years	Togo	2	2	3	2
Copenhagen	Men	15-19 years	Tunisia	12	12	13	16
Copenhagen	Men	15-19 years	Uganda	9	10	10	12
Copenhagen	Men	15-19 years	Zambia	0	0	0	0
Copenhagen	Men	15-19 years	Zimbabwe	2	2	2	2
Copenhagen	Men	15-19 years	Equatorial Guinea	0	0	0	0
Copenhagen	Men	15-19 years	Africa not stated	1	1	1	1
Copenhagen	Men	15-19 years	Canada	2	2	2	4
Copenhagen	Men	15-19 years	USA	13	11	8	10
Copenhagen	Men	15-19 years	North America not stated	0	0	0	0
Copenhagen	Men	15-19 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Men	15-19 years	Argentina	4	4	4	4
Copenhagen	Men	15-19 years	Aruba	0	0	0	0
Copenhagen	Men	15-19 years	Bahamas	0	0	0	0
Copenhagen	Men	15-19 years	Barbados	0	0	0	0
Copenhagen	Men	15-19 years	Belize	0	0	0	0
Copenhagen	Men	15-19 years	Bermuda	0	0	0	0
Copenhagen	Men	15-19 years	Bolivia	1	1	1	3
Copenhagen	Men	15-19 years	Brazil	13	13	13	11
Copenhagen	Men	15-19 years	British West Indies	0	0	0	0
Copenhagen	Men	15-19 years	Chile	4	4	4	5
Copenhagen	Men	15-19 years	Colombia	0	0	0	0
Copenhagen	Men	15-19 years	Costa Rica	0	0	0	0
Copenhagen	Men	15-19 years	Cuba	3	4	4	3
Copenhagen	Men	15-19 years	Curacao	0	0	0	0
Copenhagen	Men	15-19 years	Dominica	0	0	0	0
Copenhagen	Men	15-19 years	Dominican Republic	0	0	0	0
Copenhagen	Men	15-19 years	Ecuador	1	2	2	2
Copenhagen	Men	15-19 years	El Salvador	0	0	0	0
Copenhagen	Men	15-19 years	Falkland Islands	0	0	0	0
Copenhagen	Men	15-19 years	French Guiana	0	0	0	0
Copenhagen	Men	15-19 years	French West Indies	0	0	0	0
Copenhagen	Men	15-19 years	Grenada	0	0	0	0
Copenhagen	Men	15-19 years	Guadeloupe	0	0	0	0
Copenhagen	Men	15-19 years	Guatemala	0	0	0	0
Copenhagen	Men	15-19 years	Guyana	0	0	0	0
Copenhagen	Men	15-19 years	Haiti	0	0	0	0
Copenhagen	Men	15-19 years	Netherlands Antilles	0	0	0	0
Copenhagen	Men	15-19 years	Honduras	0	0	0	0
Copenhagen	Men	15-19 years	Jamaica	0	0	0	1
Copenhagen	Men	15-19 years	Martinique	0	0	0	0
Copenhagen	Men	15-19 years	Mexico	0	0	1	1
Copenhagen	Men	15-19 years	Nauru	0	0	0	0
Copenhagen	Men	15-19 years	Nicaragua	0	0	0	0
Copenhagen	Men	15-19 years	Panama	0	0	0	0
Copenhagen	Men	15-19 years	Paraguay	1	1	1	1
Copenhagen	Men	15-19 years	Peru	2	2	2	3
Copenhagen	Men	15-19 years	Puerto Rico	0	0	0	0
Copenhagen	Men	15-19 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Men	15-19 years	Saint Lucia	0	0	0	0
Copenhagen	Men	15-19 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Men	15-19 years	Suriname	0	0	0	0
Copenhagen	Men	15-19 years	Trinidad and Tobago	2	2	2	2
Copenhagen	Men	15-19 years	Uruguay	2	2	2	1
Copenhagen	Men	15-19 years	Venezuela	1	1	2	2
Copenhagen	Men	15-19 years	West Indies	0	0	0	0
Copenhagen	Men	15-19 years	South and central America not stated	0	0	0	0
Copenhagen	Men	15-19 years	Abu Dhabi	0	0	0	0
Copenhagen	Men	15-19 years	Afghanistan	45	42	42	41
Copenhagen	Men	15-19 years	Armenia	4	3	3	3
Copenhagen	Men	15-19 years	Azerbaijan	3	3	3	2
Copenhagen	Men	15-19 years	Bahrain	1	0	0	0
Copenhagen	Men	15-19 years	Bangladesh	5	6	6	7
Copenhagen	Men	15-19 years	Bhutan	0	0	0	0
Copenhagen	Men	15-19 years	Brunei	0	0	0	0
Copenhagen	Men	15-19 years	Cambodia	2	1	1	1
Copenhagen	Men	15-19 years	Dubai	0	0	0	0
Copenhagen	Men	15-19 years	Philippines	41	39	36	37
Copenhagen	Men	15-19 years	United Arab Emirates	1	1	1	1
Copenhagen	Men	15-19 years	Georgia	1	1	1	1
Copenhagen	Men	15-19 years	Hong Kong	0	0	0	0
Copenhagen	Men	15-19 years	India	33	35	35	36
Copenhagen	Men	15-19 years	Indochina	0	0	0	0
Copenhagen	Men	15-19 years	Indonesia	2	2	2	2
Copenhagen	Men	15-19 years	Iraq	220	232	222	230
Copenhagen	Men	15-19 years	Iran	51	50	48	53
Copenhagen	Men	15-19 years	Israel	4	3	3	2
Copenhagen	Men	15-19 years	Japan	2	2	2	3
Copenhagen	Men	15-19 years	Jordan	48	48	42	40
Copenhagen	Men	15-19 years	Kazakhstan	0	1	0	1
Copenhagen	Men	15-19 years	China	72	85	72	80
Copenhagen	Men	15-19 years	Kyrgyzstan	0	0	0	0
Copenhagen	Men	15-19 years	Kuwait	11	11	9	9
Copenhagen	Men	15-19 years	Laos	0	0	0	0
Copenhagen	Men	15-19 years	Lebanon	220	233	241	253
Copenhagen	Men	15-19 years	Macao	0	0	0	0
Copenhagen	Men	15-19 years	Malaysia	0	0	0	0
Copenhagen	Men	15-19 years	Maldives	0	0	0	0
Copenhagen	Men	15-19 years	Middle East not stated	4	4	4	4
Copenhagen	Men	15-19 years	Mongolia	0	0	0	0
Copenhagen	Men	15-19 years	Myanmar	0	0	0	0
Copenhagen	Men	15-19 years	Nepal	8	18	14	17
Copenhagen	Men	15-19 years	North Korea	0	0	0	0
Copenhagen	Men	15-19 years	Oman	0	0	0	0
Copenhagen	Men	15-19 years	Pakistan	377	387	372	363
Copenhagen	Men	15-19 years	West bank and Gaza	0	0	0	0
Copenhagen	Men	15-19 years	Qatar	0	0	0	0
Copenhagen	Men	15-19 years	Saudi Arabia	3	4	4	4
Copenhagen	Men	15-19 years	Sikkim	0	0	0	0
Copenhagen	Men	15-19 years	Singapore	0	1	1	1
Copenhagen	Men	15-19 years	Sri Lanka	5	5	4	3
Copenhagen	Men	15-19 years	South Korea	3	4	4	4
Copenhagen	Men	15-19 years	Syria	49	50	55	54
